group,content_type,record_key,stable_id,display_name,description,mechanics,relations,existence_reason,reason_basis,review_status,review_reason,lifecycle_status,catalog_memberships,runtime_status,runtime_evidence,save_evidence,incoming_reference_count,incoming_source_types,system_role,strategic_niche,costs_and_risks,comparison_group,alternative_candidates,removal_impact,rationale_evidence,source_path,asset_guid,authored__conditionId,authored__description,authored__m_Name,authored__numericId
research-effects,GameplayEffectConditionDefinitionSO,GameplayEffectConditionDefinitionSO|state:forbidden-leap-aftermath,state:forbidden-leap-aftermath,state_forbidden-leap-aftermath,V26 trait effect condition 'state:forbidden-leap-aftermath'.,작성 자산 정의,,효과 적용 여부를 판정하는 재사용 조건을 제공한다. 작성 목적은 'V26 trait effect condition 'state:forbidden-leap-aftermath''이다. 다른 콘텐츠 1개가 이 정의를 참조한다.,type-contract+description-and-relations,근거 확인,,active-authored,Assets/Resources/SO/Content/GameDomainContentCatalog.asset; Assets/Resources/SO/GameContentCatalog.asset,catalog-registered-static-consumer,Assets/Scripts/Services/Character/Identity/Runtime/ExtremeTraitRuntime.cs; Assets/Scripts/Services/Foundation/GameplayEffectContracts.cs,정적 저장 근거 없음,1,CharacterTraitSO,효과 적용 여부를 판정하는 재사용 조건을 제공한다. 작성 목적은 'V26 trait effect condition 'state:forbidden-leap-aftermath''이다. 다른 콘텐츠 1개가 이 정의를 참조한다.,효과 적용 여부를 판정하는 재사용 조건을 제공한다,작성 자산에서 직접 비용·위험 수치를 확인할 수 없음,GameplayEffectConditionDefinitionSO,"비교 후보(대체 가능성 미검증): GameplayEffectConditionDefinitionSO:accident:fall-slip, GameplayEffectConditionDefinitionSO:event:hostile-execution, GameplayEffectConditionDefinitionSO:relationship:first-apology, GameplayEffectConditionDefinitionSO:relationship:negative, GameplayEffectConditionDefinitionSO:room:noise, GameplayEffectConditionDefinitionSO:shift:day, GameplayEffectConditionDefinitionSO:shift:night, GameplayEffectConditionDefinitionSO:state:arcane-overcharge-aftermath, GameplayEffectConditionDefinitionSO:state:arcane-overcharge, GameplayEffectConditionDefinitionSO:state:emergency-stocked, GameplayEffectConditionDefinitionSO:state:formal-status, GameplayEffectConditionDefinitionSO:state:golden-harvest-jackpot 외 32개",직접 참조 1건에 영향: CharacterTraitSO:trait:302,type-contract+description-and-relations; niche=type-contract; cost=type-contract,Assets/Resources/SO/V26/Effects/Conditions/state_forbidden-leap-aftermath.asset,a516ca25f1d48ce4388cc1d1e82ff4de,state:forbidden-leap-aftermath,V26 trait effect condition 'state:forbidden-leap-aftermath'.,state_forbidden-leap-aftermath,1204881926
research-effects,GameplayEffectConditionDefinitionSO,GameplayEffectConditionDefinitionSO|state:formal-status,state:formal-status,state_formal-status,V26 trait effect condition 'state:formal-status'.,작성 자산 정의,,효과 적용 여부를 판정하는 재사용 조건을 제공한다. 작성 목적은 'V26 trait effect condition 'state:formal-status''이다. 다른 콘텐츠 1개가 이 정의를 참조한다.,type-contract+description-and-relations,근거 확인,,active-authored,Assets/Resources/SO/Content/GameDomainContentCatalog.asset; Assets/Resources/SO/GameContentCatalog.asset,catalog-registered-static-consumer,Assets/Scripts/Services/Character/Work/StaffDiscontentRuntime.cs; Assets/Scripts/Services/Foundation/GameplayEffectContracts.cs,정적 저장 근거 없음,1,CharacterTraitSO,효과 적용 여부를 판정하는 재사용 조건을 제공한다. 작성 목적은 'V26 trait effect condition 'state:formal-status''이다. 다른 콘텐츠 1개가 이 정의를 참조한다.,효과 적용 여부를 판정하는 재사용 조건을 제공한다,작성 자산에서 직접 비용·위험 수치를 확인할 수 없음,GameplayEffectConditionDefinitionSO,"비교 후보(대체 가능성 미검증): GameplayEffectConditionDefinitionSO:accident:fall-slip, GameplayEffectConditionDefinitionSO:event:hostile-execution, GameplayEffectConditionDefinitionSO:relationship:first-apology, GameplayEffectConditionDefinitionSO:relationship:negative, GameplayEffectConditionDefinitionSO:room:noise, GameplayEffectConditionDefinitionSO:shift:day, GameplayEffectConditionDefinitionSO:shift:night, GameplayEffectConditionDefinitionSO:state:arcane-overcharge-aftermath, GameplayEffectConditionDefinitionSO:state:arcane-overcharge, GameplayEffectConditionDefinitionSO:state:emergency-stocked, GameplayEffectConditionDefinitionSO:state:forbidden-leap-aftermath, GameplayEffectConditionDefinitionSO:state:golden-harvest-jackpot 외 32개",직접 참조 1건에 영향: CharacterTraitSO:trait:235,type-contract+description-and-relations; niche=type-contract; cost=type-contract,Assets/Resources/SO/V26/Effects/Conditions/state_formal-status.asset,2456cee879a118c4bb19601c29fd01de,state:formal-status,V26 trait effect condition 'state:formal-status'.,state_formal-status,1717678675
research-effects,GameplayEffectConditionDefinitionSO,GameplayEffectConditionDefinitionSO|state:golden-harvest-jackpot,state:golden-harvest-jackpot,state_golden-harvest-jackpot,V26 trait effect condition 'state:golden-harvest-jackpot'.,작성 자산 정의,,효과 적용 여부를 판정하는 재사용 조건을 제공한다. 작성 목적은 'V26 trait effect condition 'state:golden-harvest-jackpot''이다. 다른 콘텐츠 2개가 이 정의를 참조한다.,type-contract+description-and-relations,근거 확인,,active-authored,Assets/Resources/SO/Content/GameDomainContentCatalog.asset; Assets/Resources/SO/GameContentCatalog.asset,catalog-registered-static-consumer,Assets/Scripts/Services/Economy/CropHarvestReachableMaximumWitnessAuthority.cs; Assets/Scripts/Services/Economy/CropPlotRuntime.cs; Assets/Scripts/Services/Foundation/GameplayEffectContracts.cs,정적 저장 근거 없음,2,CharacterTraitSO,효과 적용 여부를 판정하는 재사용 조건을 제공한다. 작성 목적은 'V26 trait effect condition 'state:golden-harvest-jackpot''이다. 다른 콘텐츠 2개가 이 정의를 참조한다.,효과 적용 여부를 판정하는 재사용 조건을 제공한다,작성 자산에서 직접 비용·위험 수치를 확인할 수 없음,GameplayEffectConditionDefinitionSO,"비교 후보(대체 가능성 미검증): GameplayEffectConditionDefinitionSO:accident:fall-slip, GameplayEffectConditionDefinitionSO:event:hostile-execution, GameplayEffectConditionDefinitionSO:relationship:first-apology, GameplayEffectConditionDefinitionSO:relationship:negative, GameplayEffectConditionDefinitionSO:room:noise, GameplayEffectConditionDefinitionSO:shift:day, GameplayEffectConditionDefinitionSO:shift:night, GameplayEffectConditionDefinitionSO:state:arcane-overcharge-aftermath, GameplayEffectConditionDefinitionSO:state:arcane-overcharge, GameplayEffectConditionDefinitionSO:state:emergency-stocked, GameplayEffectConditionDefinitionSO:state:forbidden-leap-aftermath, GameplayEffectConditionDefinitionSO:state:formal-status 외 32개",직접 참조 2건에 영향: CharacterTraitSO:trait:304,type-contract+description-and-relations; niche=type-contract; cost=type-contract,Assets/Resources/SO/V26/Effects/Conditions/state_golden-harvest-jackpot.asset,59933c8efe0d10b44894433bf5882e02,state:golden-harvest-jackpot,V26 trait effect condition 'state:golden-harvest-jackpot'.,state_golden-harvest-jackpot,1684466351
research-effects,GameplayEffectConditionDefinitionSO,GameplayEffectConditionDefinitionSO|state:insulted,state:insulted,state_insulted,V26 trait effect condition 'state:insulted'.,작성 자산 정의,,효과 적용 여부를 판정하는 재사용 조건을 제공한다. 작성 목적은 'V26 trait effect condition 'state:insulted''이다. 다른 콘텐츠 1개가 이 정의를 참조한다.,type-contract+description-and-relations,근거 확인,,active-authored,Assets/Resources/SO/Content/GameDomainContentCatalog.asset; Assets/Resources/SO/GameContentCatalog.asset,catalog-registered-static-consumer,Assets/Scripts/Services/Character/Core/CharacterStatsProjectionService.cs; Assets/Scripts/Services/Foundation/GameplayEffectContracts.cs,정적 저장 근거 없음,1,CharacterTraitSO,효과 적용 여부를 판정하는 재사용 조건을 제공한다. 작성 목적은 'V26 trait effect condition 'state:insulted''이다. 다른 콘텐츠 1개가 이 정의를 참조한다.,효과 적용 여부를 판정하는 재사용 조건을 제공한다,작성 자산에서 직접 비용·위험 수치를 확인할 수 없음,GameplayEffectConditionDefinitionSO,"비교 후보(대체 가능성 미검증): GameplayEffectConditionDefinitionSO:accident:fall-slip, GameplayEffectConditionDefinitionSO:event:hostile-execution, GameplayEffectConditionDefinitionSO:relationship:first-apology, GameplayEffectConditionDefinitionSO:relationship:negative, GameplayEffectConditionDefinitionSO:room:noise, GameplayEffectConditionDefinitionSO:shift:day, GameplayEffectConditionDefinitionSO:shift:night, GameplayEffectConditionDefinitionSO:state:arcane-overcharge-aftermath, GameplayEffectConditionDefinitionSO:state:arcane-overcharge, GameplayEffectConditionDefinitionSO:state:emergency-stocked, GameplayEffectConditionDefinitionSO:state:forbidden-leap-aftermath, GameplayEffectConditionDefinitionSO:state:formal-status 외 32개",직접 참조 1건에 영향: CharacterTraitSO:trait:209,type-contract+description-and-relations; niche=type-contract; cost=type-contract,Assets/Resources/SO/V26/Effects/Conditions/state_insulted.asset,7dd19874e807ff84b88077ccc79782f2,state:insulted,V26 trait effect condition 'state:insulted'.,state_insulted,1948202245
research-effects,GameplayEffectConditionDefinitionSO,GameplayEffectConditionDefinitionSO|state:last-stand,state:last-stand,state_last-stand,V26 trait effect condition 'state:last-stand'.,작성 자산 정의,,효과 적용 여부를 판정하는 재사용 조건을 제공한다. 작성 목적은 'V26 trait effect condition 'state:last-stand''이다. 다른 콘텐츠 2개가 이 정의를 참조한다.,type-contract+description-and-relations,근거 확인,,active-authored,Assets/Resources/SO/Content/GameDomainContentCatalog.asset; Assets/Resources/SO/GameContentCatalog.asset,catalog-registered-static-consumer,Assets/Scripts/Services/Character/Identity/Runtime/ExtremeTraitRuntime.cs; Assets/Scripts/Services/Combat/CombatRuntimeStatFactory.cs; Assets/Scripts/Services/Foundation/GameplayEffectContracts.cs,정적 저장 근거 없음,2,CharacterTraitSO,효과 적용 여부를 판정하는 재사용 조건을 제공한다. 작성 목적은 'V26 trait effect condition 'state:last-stand''이다. 다른 콘텐츠 2개가 이 정의를 참조한다.,효과 적용 여부를 판정하는 재사용 조건을 제공한다,작성 자산에서 직접 비용·위험 수치를 확인할 수 없음,GameplayEffectConditionDefinitionSO,"비교 후보(대체 가능성 미검증): GameplayEffectConditionDefinitionSO:accident:fall-slip, GameplayEffectConditionDefinitionSO:event:hostile-execution, GameplayEffectConditionDefinitionSO:relationship:first-apology, GameplayEffectConditionDefinitionSO:relationship:negative, GameplayEffectConditionDefinitionSO:room:noise, GameplayEffectConditionDefinitionSO:shift:day, GameplayEffectConditionDefinitionSO:shift:night, GameplayEffectConditionDefinitionSO:state:arcane-overcharge-aftermath, GameplayEffectConditionDefinitionSO:state:arcane-overcharge, GameplayEffectConditionDefinitionSO:state:emergency-stocked, GameplayEffectConditionDefinitionSO:state:forbidden-leap-aftermath, GameplayEffectConditionDefinitionSO:state:formal-status 외 32개",직접 참조 2건에 영향: CharacterTraitSO:trait:301,type-contract+description-and-relations; niche=type-contract; cost=type-contract,Assets/Resources/SO/V26/Effects/Conditions/state_last-stand.asset,a4708e063af0bbf4c84bb791ed1ea8ad,state:last-stand,V26 trait effect condition 'state:last-stand'.,state_last-stand,534284232
research-effects,GameplayEffectConditionDefinitionSO,GameplayEffectConditionDefinitionSO|state:last-stand-aftermath,state:last-stand-aftermath,state_last-stand-aftermath,V26 trait effect condition 'state:last-stand-aftermath'.,작성 자산 정의,,효과 적용 여부를 판정하는 재사용 조건을 제공한다. 작성 목적은 'V26 trait effect condition 'state:last-stand-aftermath''이다. 다른 콘텐츠 1개가 이 정의를 참조한다.,type-contract+description-and-relations,근거 확인,,active-authored,Assets/Resources/SO/Content/GameDomainContentCatalog.asset; Assets/Resources/SO/GameContentCatalog.asset,catalog-registered-static-consumer,Assets/Scripts/Services/Character/Identity/Runtime/ExtremeTraitRuntime.cs; Assets/Scripts/Services/Foundation/GameplayEffectContracts.cs,정적 저장 근거 없음,1,CharacterTraitSO,효과 적용 여부를 판정하는 재사용 조건을 제공한다. 작성 목적은 'V26 trait effect condition 'state:last-stand-aftermath''이다. 다른 콘텐츠 1개가 이 정의를 참조한다.,효과 적용 여부를 판정하는 재사용 조건을 제공한다,작성 자산에서 직접 비용·위험 수치를 확인할 수 없음,GameplayEffectConditionDefinitionSO,"비교 후보(대체 가능성 미검증): GameplayEffectConditionDefinitionSO:accident:fall-slip, GameplayEffectConditionDefinitionSO:event:hostile-execution, GameplayEffectConditionDefinitionSO:relationship:first-apology, GameplayEffectConditionDefinitionSO:relationship:negative, GameplayEffectConditionDefinitionSO:room:noise, GameplayEffectConditionDefinitionSO:shift:day, GameplayEffectConditionDefinitionSO:shift:night, GameplayEffectConditionDefinitionSO:state:arcane-overcharge-aftermath, GameplayEffectConditionDefinitionSO:state:arcane-overcharge, GameplayEffectConditionDefinitionSO:state:emergency-stocked, GameplayEffectConditionDefinitionSO:state:forbidden-leap-aftermath, GameplayEffectConditionDefinitionSO:state:formal-status 외 32개",직접 참조 1건에 영향: CharacterTraitSO:trait:301,type-contract+description-and-relations; niche=type-contract; cost=type-contract,Assets/Resources/SO/V26/Effects/Conditions/state_last-stand-aftermath.asset,d417e2762d362aa4aa6baa151ca29aa6,state:last-stand-aftermath,V26 trait effect condition 'state:last-stand-aftermath'.,state_last-stand-aftermath,147260295
research-effects,GameplayEffectConditionDefinitionSO,GameplayEffectConditionDefinitionSO|state:miracle-surgery-aftermath,state:miracle-surgery-aftermath,state_miracle-surgery-aftermath,V26 trait effect condition 'state:miracle-surgery-aftermath'.,작성 자산 정의,,효과 적용 여부를 판정하는 재사용 조건을 제공한다. 작성 목적은 'V26 trait effect condition 'state:miracle-surgery-aftermath''이다. 다른 콘텐츠 1개가 이 정의를 참조한다.,type-contract+description-and-relations,근거 확인,,active-authored,Assets/Resources/SO/Content/GameDomainContentCatalog.asset; Assets/Resources/SO/GameContentCatalog.asset,catalog-registered-static-consumer,Assets/Scripts/Services/Character/Identity/Runtime/ExtremeTraitRuntime.cs; Assets/Scripts/Services/Foundation/GameplayEffectContracts.cs,정적 저장 근거 없음,1,CharacterTraitSO,효과 적용 여부를 판정하는 재사용 조건을 제공한다. 작성 목적은 'V26 trait effect condition 'state:miracle-surgery-aftermath''이다. 다른 콘텐츠 1개가 이 정의를 참조한다.,효과 적용 여부를 판정하는 재사용 조건을 제공한다,작성 자산에서 직접 비용·위험 수치를 확인할 수 없음,GameplayEffectConditionDefinitionSO,"비교 후보(대체 가능성 미검증): GameplayEffectConditionDefinitionSO:accident:fall-slip, GameplayEffectConditionDefinitionSO:event:hostile-execution, GameplayEffectConditionDefinitionSO:relationship:first-apology, GameplayEffectConditionDefinitionSO:relationship:negative, GameplayEffectConditionDefinitionSO:room:noise, GameplayEffectConditionDefinitionSO:shift:day, GameplayEffectConditionDefinitionSO:shift:night, GameplayEffectConditionDefinitionSO:state:arcane-overcharge-aftermath, GameplayEffectConditionDefinitionSO:state:arcane-overcharge, GameplayEffectConditionDefinitionSO:state:emergency-stocked, GameplayEffectConditionDefinitionSO:state:forbidden-leap-aftermath, GameplayEffectConditionDefinitionSO:state:formal-status 외 32개",직접 참조 1건에 영향: CharacterTraitSO:trait:303,type-contract+description-and-relations; niche=type-contract; cost=type-contract,Assets/Resources/SO/V26/Effects/Conditions/state_miracle-surgery-aftermath.asset,0a23dafd86b04704c840ffb0f9cd771a,state:miracle-surgery-aftermath,V26 trait effect condition 'state:miracle-surgery-aftermath'.,state_miracle-surgery-aftermath,1307764615
research-effects,GameplayEffectConditionDefinitionSO,GameplayEffectConditionDefinitionSO|state:pain,state:pain,state_pain,V26 trait effect condition 'state:pain'.,작성 자산 정의,,효과 적용 여부를 판정하는 재사용 조건을 제공한다. 작성 목적은 'V26 trait effect condition 'state:pain''이다. 다른 콘텐츠 1개가 이 정의를 참조한다.,type-contract+description-and-relations,근거 확인,,active-authored,Assets/Resources/SO/Content/GameDomainContentCatalog.asset; Assets/Resources/SO/GameContentCatalog.asset,catalog-registered-static-consumer,Assets/Scripts/Services/Character/Core/CharacterStatsProjectionService.cs; Assets/Scripts/Services/Foundation/GameplayEffectContracts.cs,정적 저장 근거 없음,1,CharacterTraitSO,효과 적용 여부를 판정하는 재사용 조건을 제공한다. 작성 목적은 'V26 trait effect condition 'state:pain''이다. 다른 콘텐츠 1개가 이 정의를 참조한다.,효과 적용 여부를 판정하는 재사용 조건을 제공한다,작성 자산에서 직접 비용·위험 수치를 확인할 수 없음,GameplayEffectConditionDefinitionSO,"비교 후보(대체 가능성 미검증): GameplayEffectConditionDefinitionSO:accident:fall-slip, GameplayEffectConditionDefinitionSO:event:hostile-execution, GameplayEffectConditionDefinitionSO:relationship:first-apology, GameplayEffectConditionDefinitionSO:relationship:negative, GameplayEffectConditionDefinitionSO:room:noise, GameplayEffectConditionDefinitionSO:shift:day, GameplayEffectConditionDefinitionSO:shift:night, GameplayEffectConditionDefinitionSO:state:arcane-overcharge-aftermath, GameplayEffectConditionDefinitionSO:state:arcane-overcharge, GameplayEffectConditionDefinitionSO:state:emergency-stocked, GameplayEffectConditionDefinitionSO:state:forbidden-leap-aftermath, GameplayEffectConditionDefinitionSO:state:formal-status 외 32개",직접 참조 1건에 영향: CharacterTraitSO:trait:204,type-contract+description-and-relations; niche=type-contract; cost=type-contract,Assets/Resources/SO/V26/Effects/Conditions/state_pain.asset,784f0993e9ab9b94d9de1550f3436032,state:pain,V26 trait effect condition 'state:pain'.,state_pain,13433287
research-effects,GameplayEffectConditionDefinitionSO,GameplayEffectConditionDefinitionSO|state:production-limit-break,state:production-limit-break,state_production-limit-break,V26 trait effect condition 'state:production-limit-break'.,작성 자산 정의,,효과 적용 여부를 판정하는 재사용 조건을 제공한다. 작성 목적은 'V26 trait effect condition 'state:production-limit-break''이다. 다른 콘텐츠 3개가 이 정의를 참조한다.,type-contract+description-and-relations,근거 확인,,active-authored,Assets/Resources/SO/Content/GameDomainContentCatalog.asset; Assets/Resources/SO/GameContentCatalog.asset,catalog-registered-static-consumer,Assets/Scripts/Services/Character/Identity/Runtime/ExtremeTraitRuntime.cs; Assets/Scripts/Services/Foundation/GameplayEffectContracts.cs,정적 저장 근거 없음,3,CharacterTraitSO,효과 적용 여부를 판정하는 재사용 조건을 제공한다. 작성 목적은 'V26 trait effect condition 'state:production-limit-break''이다. 다른 콘텐츠 3개가 이 정의를 참조한다.,효과 적용 여부를 판정하는 재사용 조건을 제공한다,작성 자산에서 직접 비용·위험 수치를 확인할 수 없음,GameplayEffectConditionDefinitionSO,"비교 후보(대체 가능성 미검증): GameplayEffectConditionDefinitionSO:accident:fall-slip, GameplayEffectConditionDefinitionSO:event:hostile-execution, GameplayEffectConditionDefinitionSO:relationship:first-apology, GameplayEffectConditionDefinitionSO:relationship:negative, GameplayEffectConditionDefinitionSO:room:noise, GameplayEffectConditionDefinitionSO:shift:day, GameplayEffectConditionDefinitionSO:shift:night, GameplayEffectConditionDefinitionSO:state:arcane-overcharge-aftermath, GameplayEffectConditionDefinitionSO:state:arcane-overcharge, GameplayEffectConditionDefinitionSO:state:emergency-stocked, GameplayEffectConditionDefinitionSO:state:forbidden-leap-aftermath, GameplayEffectConditionDefinitionSO:state:formal-status 외 32개",직접 참조 3건에 영향: CharacterTraitSO:trait:305,type-contract+description-and-relations; niche=type-contract; cost=type-contract,Assets/Resources/SO/V26/Effects/Conditions/state_production-limit-break.asset,3385b4492d744e0489ef3fcb0ca0db44,state:production-limit-break,V26 trait effect condition 'state:production-limit-break'.,state_production-limit-break,1063420890
research-effects,GameplayEffectConditionDefinitionSO,GameplayEffectConditionDefinitionSO|state:production-limit-break-aftermath,state:production-limit-break-aftermath,state_production-limit-break-aftermath,V26 trait effect condition 'state:production-limit-break-aftermath'.,작성 자산 정의,,효과 적용 여부를 판정하는 재사용 조건을 제공한다. 작성 목적은 'V26 trait effect condition 'state:production-limit-break-aftermath''이다. 다른 콘텐츠 1개가 이 정의를 참조한다.,type-contract+description-and-relations,근거 확인,,active-authored,Assets/Resources/SO/Content/GameDomainContentCatalog.asset; Assets/Resources/SO/GameContentCatalog.asset,catalog-registered-static-consumer,Assets/Scripts/Services/Character/Identity/Runtime/ExtremeTraitRuntime.cs; Assets/Scripts/Services/Foundation/GameplayEffectContracts.cs,정적 저장 근거 없음,1,CharacterTraitSO,효과 적용 여부를 판정하는 재사용 조건을 제공한다. 작성 목적은 'V26 trait effect condition 'state:production-limit-break-aftermath''이다. 다른 콘텐츠 1개가 이 정의를 참조한다.,효과 적용 여부를 판정하는 재사용 조건을 제공한다,작성 자산에서 직접 비용·위험 수치를 확인할 수 없음,GameplayEffectConditionDefinitionSO,"비교 후보(대체 가능성 미검증): GameplayEffectConditionDefinitionSO:accident:fall-slip, GameplayEffectConditionDefinitionSO:event:hostile-execution, GameplayEffectConditionDefinitionSO:relationship:first-apology, GameplayEffectConditionDefinitionSO:relationship:negative, GameplayEffectConditionDefinitionSO:room:noise, GameplayEffectConditionDefinitionSO:shift:day, GameplayEffectConditionDefinitionSO:shift:night, GameplayEffectConditionDefinitionSO:state:arcane-overcharge-aftermath, GameplayEffectConditionDefinitionSO:state:arcane-overcharge, GameplayEffectConditionDefinitionSO:state:emergency-stocked, GameplayEffectConditionDefinitionSO:state:forbidden-leap-aftermath, GameplayEffectConditionDefinitionSO:state:formal-status 외 32개",직접 참조 1건에 영향: CharacterTraitSO:trait:305,type-contract+description-and-relations; niche=type-contract; cost=type-contract,Assets/Resources/SO/V26/Effects/Conditions/state_production-limit-break-aftermath.asset,a67ea573f4488d949a6a89fd00cfda58,state:production-limit-break-aftermath,V26 trait effect condition 'state:production-limit-break-aftermath'.,state_production-limit-break-aftermath,531753517
research-effects,GameplayEffectConditionDefinitionSO,GameplayEffectConditionDefinitionSO|state:ritual-fast-ended,state:ritual-fast-ended,state_ritual-fast-ended,V26 trait effect condition 'state:ritual-fast-ended'.,작성 자산 정의,,효과 적용 여부를 판정하는 재사용 조건을 제공한다. 작성 목적은 'V26 trait effect condition 'state:ritual-fast-ended''이다. 다른 콘텐츠 1개가 이 정의를 참조한다.,type-contract+description-and-relations,근거 확인,,active-authored,Assets/Resources/SO/Content/GameDomainContentCatalog.asset; Assets/Resources/SO/GameContentCatalog.asset,catalog-registered-static-consumer,Assets/Scripts/Services/Character/Core/CharacterStatsProjectionService.cs; Assets/Scripts/Services/Foundation/GameplayEffectContracts.cs,정적 저장 근거 없음,1,CharacterTraitSO,효과 적용 여부를 판정하는 재사용 조건을 제공한다. 작성 목적은 'V26 trait effect condition 'state:ritual-fast-ended''이다. 다른 콘텐츠 1개가 이 정의를 참조한다.,효과 적용 여부를 판정하는 재사용 조건을 제공한다,작성 자산에서 직접 비용·위험 수치를 확인할 수 없음,GameplayEffectConditionDefinitionSO,"비교 후보(대체 가능성 미검증): GameplayEffectConditionDefinitionSO:accident:fall-slip, GameplayEffectConditionDefinitionSO:event:hostile-execution, GameplayEffectConditionDefinitionSO:relationship:first-apology, GameplayEffectConditionDefinitionSO:relationship:negative, GameplayEffectConditionDefinitionSO:room:noise, GameplayEffectConditionDefinitionSO:shift:day, GameplayEffectConditionDefinitionSO:shift:night, GameplayEffectConditionDefinitionSO:state:arcane-overcharge-aftermath, GameplayEffectConditionDefinitionSO:state:arcane-overcharge, GameplayEffectConditionDefinitionSO:state:emergency-stocked, GameplayEffectConditionDefinitionSO:state:forbidden-leap-aftermath, GameplayEffectConditionDefinitionSO:state:formal-status 외 32개",직접 참조 1건에 영향: CharacterTraitSO:trait:213,type-contract+description-and-relations; niche=type-contract; cost=type-contract,Assets/Resources/SO/V26/Effects/Conditions/state_ritual-fast-ended.asset,7f225be99f098d244883315897d0349f,state:ritual-fast-ended,V26 trait effect condition 'state:ritual-fast-ended'.,state_ritual-fast-ended,1381737186
research-effects,GameplayEffectConditionDefinitionSO,GameplayEffectConditionDefinitionSO|state:ritual-fasting,state:ritual-fasting,state_ritual-fasting,V26 trait effect condition 'state:ritual-fasting'.,작성 자산 정의,,효과 적용 여부를 판정하는 재사용 조건을 제공한다. 작성 목적은 'V26 trait effect condition 'state:ritual-fasting''이다. 다른 콘텐츠 1개가 이 정의를 참조한다.,type-contract+description-and-relations,근거 확인,,active-authored,Assets/Resources/SO/Content/GameDomainContentCatalog.asset; Assets/Resources/SO/GameContentCatalog.asset,catalog-registered-static-consumer,Assets/Scripts/Services/Character/Core/CharacterStatsProjectionService.cs; Assets/Scripts/Services/Foundation/GameplayEffectContracts.cs,정적 저장 근거 없음,1,CharacterTraitSO,효과 적용 여부를 판정하는 재사용 조건을 제공한다. 작성 목적은 'V26 trait effect condition 'state:ritual-fasting''이다. 다른 콘텐츠 1개가 이 정의를 참조한다.,효과 적용 여부를 판정하는 재사용 조건을 제공한다,작성 자산에서 직접 비용·위험 수치를 확인할 수 없음,GameplayEffectConditionDefinitionSO,"비교 후보(대체 가능성 미검증): GameplayEffectConditionDefinitionSO:accident:fall-slip, GameplayEffectConditionDefinitionSO:event:hostile-execution, GameplayEffectConditionDefinitionSO:relationship:first-apology, GameplayEffectConditionDefinitionSO:relationship:negative, GameplayEffectConditionDefinitionSO:room:noise, GameplayEffectConditionDefinitionSO:shift:day, GameplayEffectConditionDefinitionSO:shift:night, GameplayEffectConditionDefinitionSO:state:arcane-overcharge-aftermath, GameplayEffectConditionDefinitionSO:state:arcane-overcharge, GameplayEffectConditionDefinitionSO:state:emergency-stocked, GameplayEffectConditionDefinitionSO:state:forbidden-leap-aftermath, GameplayEffectConditionDefinitionSO:state:formal-status 외 32개",직접 참조 1건에 영향: CharacterTraitSO:trait:213,type-contract+description-and-relations; niche=type-contract; cost=type-contract,Assets/Resources/SO/V26/Effects/Conditions/state_ritual-fasting.asset,77d813d712defef4dac5d73098403e6f,state:ritual-fasting,V26 trait effect condition 'state:ritual-fasting'.,state_ritual-fasting,1047848179
research-effects,GameplayEffectConditionDefinitionSO,GameplayEffectConditionDefinitionSO|state:sated,state:sated,state_sated,V26 trait effect condition 'state:sated'.,작성 자산 정의,,효과 적용 여부를 판정하는 재사용 조건을 제공한다. 작성 목적은 'V26 trait effect condition 'state:sated''이다. 다른 콘텐츠 1개가 이 정의를 참조한다.,type-contract+description-and-relations,근거 확인,,active-authored,Assets/Resources/SO/Content/GameDomainContentCatalog.asset; Assets/Resources/SO/GameContentCatalog.asset,catalog-registered-static-consumer,Assets/Scripts/Services/Character/Core/CharacterStatsProjectionService.cs; Assets/Scripts/Services/Foundation/GameplayEffectContracts.cs,정적 저장 근거 없음,1,CharacterTraitSO,효과 적용 여부를 판정하는 재사용 조건을 제공한다. 작성 목적은 'V26 trait effect condition 'state:sated''이다. 다른 콘텐츠 1개가 이 정의를 참조한다.,효과 적용 여부를 판정하는 재사용 조건을 제공한다,작성 자산에서 직접 비용·위험 수치를 확인할 수 없음,GameplayEffectConditionDefinitionSO,"비교 후보(대체 가능성 미검증): GameplayEffectConditionDefinitionSO:accident:fall-slip, GameplayEffectConditionDefinitionSO:event:hostile-execution, GameplayEffectConditionDefinitionSO:relationship:first-apology, GameplayEffectConditionDefinitionSO:relationship:negative, GameplayEffectConditionDefinitionSO:room:noise, GameplayEffectConditionDefinitionSO:shift:day, GameplayEffectConditionDefinitionSO:shift:night, GameplayEffectConditionDefinitionSO:state:arcane-overcharge-aftermath, GameplayEffectConditionDefinitionSO:state:arcane-overcharge, GameplayEffectConditionDefinitionSO:state:emergency-stocked, GameplayEffectConditionDefinitionSO:state:forbidden-leap-aftermath, GameplayEffectConditionDefinitionSO:state:formal-status 외 32개",직접 참조 1건에 영향: CharacterTraitSO:trait:101,type-contract+description-and-relations; niche=type-contract; cost=type-contract,Assets/Resources/SO/V26/Effects/Conditions/state_sated.asset,46688b8b8c35b8048a10233b78a61df0,state:sated,V26 trait effect condition 'state:sated'.,state_sated,1263594366
