source_type,source_id,source_record_key,kind,target_id,amount,duration,field_path,semantic_label,target_category,resolution_status,target_record_keys,source_path
LifeEventDefinitionSO,life-event:lineage-relic,LifeEventDefinitionSO|life-event:lineage-relic,changes-relationship,life-event:lineage-relic,7,0,choices.0.effects.0.targetId,Relationship (관계),effect-channel,non-content-protocol,,Assets/Resources/SO/V20/Narrative/LifeEvents/life-event_lineage-relic.asset
LifeEventDefinitionSO,life-event:lineage-relic,LifeEventDefinitionSO|life-event:lineage-relic,sets-world-flag,life-event:lineage-relic,1,0,choices.1.effects.0.targetId,WorldFlag (세계 플래그),effect-channel,non-content-protocol,,Assets/Resources/SO/V20/Narrative/LifeEvents/life-event_lineage-relic.asset
LifeEventDefinitionSO,life-event:masterpiece-commission,LifeEventDefinitionSO|life-event:masterpiece-commission,advances-ambition,life-event:masterpiece-commission,50,0,choices.0.effects.0.targetId,AmbitionProgress (야망 진행),ambition-content,unresolved-content-reference,,Assets/Resources/SO/V20/Narrative/LifeEvents/life-event_masterpiece-commission.asset
LifeEventDefinitionSO,life-event:masterpiece-commission,LifeEventDefinitionSO|life-event:masterpiece-commission,grants-skill-experience,life-event:masterpiece-commission,35,0,choices.1.effects.0.targetId,SkillExperience (숙련 경험치),effect-channel,non-content-protocol,,Assets/Resources/SO/V20/Narrative/LifeEvents/life-event_masterpiece-commission.asset
LifeEventDefinitionSO,life-event:mentor-favor,LifeEventDefinitionSO|life-event:mentor-favor,changes-mood,life-event:mentor-favor,-3,0,choices.1.effects.0.targetId,Mood (기분),effect-channel,non-content-protocol,,Assets/Resources/SO/V20/Narrative/LifeEvents/life-event_mentor-favor.asset
LifeEventDefinitionSO,life-event:mentor-favor,LifeEventDefinitionSO|life-event:mentor-favor,changes-relationship,life-event:mentor-favor,5,0,choices.0.effects.0.targetId,Relationship (관계),effect-channel,non-content-protocol,,Assets/Resources/SO/V20/Narrative/LifeEvents/life-event_mentor-favor.asset
LifeEventDefinitionSO,life-event:newborn-welcome,LifeEventDefinitionSO|life-event:newborn-welcome,changes-mood,life-event:newborn-welcome,3,0,automaticEffects.0.targetId,Mood (기분),effect-channel,non-content-protocol,,Assets/Resources/SO/V20/Narrative/LifeEvents/life-event_newborn-welcome.asset
LifeEventDefinitionSO,life-event:position-rivalry,LifeEventDefinitionSO|life-event:position-rivalry,changes-relationship,life-event:position-rivalry,4,0,choices.1.effects.0.targetId,Relationship (관계),effect-channel,non-content-protocol,,Assets/Resources/SO/V20/Narrative/LifeEvents/life-event_position-rivalry.asset
LifeEventDefinitionSO,life-event:position-rivalry,LifeEventDefinitionSO|life-event:position-rivalry,grants-skill-experience,life-event:position-rivalry,20,0,choices.0.effects.0.targetId,SkillExperience (숙련 경험치),effect-channel,non-content-protocol,,Assets/Resources/SO/V20/Narrative/LifeEvents/life-event_position-rivalry.asset
LifeEventDefinitionSO,life-event:quiet-promotion,LifeEventDefinitionSO|life-event:quiet-promotion,changes-mood,life-event:quiet-promotion,2,0,automaticEffects.0.targetId,Mood (기분),effect-channel,non-content-protocol,,Assets/Resources/SO/V20/Narrative/LifeEvents/life-event_quiet-promotion.asset
LifeEventDefinitionSO,life-event:retiree-story,LifeEventDefinitionSO|life-event:retiree-story,grants-skill-experience,life-event:retiree-story,8,0,automaticEffects.0.targetId,SkillExperience (숙련 경험치),effect-channel,non-content-protocol,,Assets/Resources/SO/V20/Narrative/LifeEvents/life-event_retiree-story.asset
LifeEventDefinitionSO,life-event:retirement-request,LifeEventDefinitionSO|life-event:retirement-request,adds-work-delay,life-event:retirement-request,-2,0,choices.1.effects.0.targetId,WorkDelayDays (작업 지연),effect-channel,non-content-protocol,,Assets/Resources/SO/V20/Narrative/LifeEvents/life-event_retirement-request.asset
LifeEventDefinitionSO,life-event:retirement-request,LifeEventDefinitionSO|life-event:retirement-request,changes-mood,life-event:retirement-request,6,0,choices.0.effects.0.targetId,Mood (기분),effect-channel,non-content-protocol,,Assets/Resources/SO/V20/Narrative/LifeEvents/life-event_retirement-request.asset
LifeEventDefinitionSO,life-event:shared-lullaby,LifeEventDefinitionSO|life-event:shared-lullaby,changes-relationship,life-event:shared-lullaby,2,0,automaticEffects.0.targetId,Relationship (관계),effect-channel,non-content-protocol,,Assets/Resources/SO/V20/Narrative/LifeEvents/life-event_shared-lullaby.asset
LifeEventDefinitionSO,life-event:shift-saved,LifeEventDefinitionSO|life-event:shift-saved,changes-relationship,life-event:shift-saved,2,0,automaticEffects.0.targetId,Relationship (관계),effect-channel,non-content-protocol,,Assets/Resources/SO/V20/Narrative/LifeEvents/life-event_shift-saved.asset
LifeEventDefinitionSO,life-event:stolen-design,LifeEventDefinitionSO|life-event:stolen-design,changes-relationship,life-event:stolen-design,4,0,choices.1.effects.0.targetId,Relationship (관계),effect-channel,non-content-protocol,,Assets/Resources/SO/V20/Narrative/LifeEvents/life-event_stolen-design.asset
LifeEventDefinitionSO,life-event:stolen-design,LifeEventDefinitionSO|life-event:stolen-design,sets-world-flag,life-event:stolen-design,1,0,choices.0.effects.0.targetId,WorldFlag (세계 플래그),effect-channel,non-content-protocol,,Assets/Resources/SO/V20/Narrative/LifeEvents/life-event_stolen-design.asset
LifeEventDefinitionSO,life-event:story-compressed,LifeEventDefinitionSO|life-event:story-compressed,sets-world-flag,life-event:story-compressed,1,0,automaticEffects.0.targetId,WorldFlag (세계 플래그),effect-channel,non-content-protocol,,Assets/Resources/SO/V20/Narrative/LifeEvents/life-event_story-compressed.asset
LifeEventDefinitionSO,life-event:tool-inheritance,LifeEventDefinitionSO|life-event:tool-inheritance,advances-ambition,life-event:tool-inheritance,10,0,automaticEffects.0.targetId,AmbitionProgress (야망 진행),ambition-content,unresolved-content-reference,,Assets/Resources/SO/V20/Narrative/LifeEvents/life-event_tool-inheritance.asset
