group,content_type,record_key,stable_id,display_name,description,mechanics,relations,existence_reason,reason_basis,review_status,review_reason,lifecycle_status,catalog_memberships,runtime_status,runtime_evidence,save_evidence,incoming_reference_count,incoming_source_types,system_role,strategic_niche,costs_and_risks,comparison_group,alternative_candidates,removal_impact,rationale_evidence,source_path,asset_guid,authored__authoringRevision,authored__cropId,authored__cultivarName,authored__description,authored__genomeId,authored__id,authored__loci,authored__loci__count,authored__m_Name,authored__tradeoffTags,authored__tradeoffTags__count
production-facilities,CropGenomeDefinitionSO,CropGenomeDefinitionSO|genome:ember-root:cold,genome:ember-root:cold,genome_ember-root_cold,낮은 토온에서도 뿌리를 키우지만 비옥도를 많이 먹는다.,작성 자산 정의,,작성 목적은 '낮은 토온에서도 뿌리를 키우지만 비옥도를 많이 먹는다'이다.,description-and-relations,근거 확인,,active-authored,Assets/Resources/SO/Content/GameDomainContentCatalog.asset; Assets/Resources/SO/GameContentCatalog.asset,catalog-registered-static-consumer,Assets/Scripts/Models/Economy/Content/CropDefinitionSO.cs; Assets/Scripts/Services/Economy/CropEcologyRuntime.cs; Assets/Scripts/Services/Economy/CropHarvestReachableMaximumWitnessAuthority.cs,Assets/Scripts/Services/Economy/CropEcologyRuntime.cs; Assets/Scripts/Services/Economy/CropHarvestReachableMaximumWitnessAuthority.cs,0,,작성 목적은 '낮은 토온에서도 뿌리를 키우지만 비옥도를 많이 먹는다'이다.,생산·시설 영역의 CropGenomeDefinitionSO 규칙을 분리해 재사용한다.,작성 자산에서 직접 비용·위험 수치를 확인할 수 없음,CropGenomeDefinitionSO,"비교 후보(대체 가능성 미검증): CropGenomeDefinitionSO:genome:bloodleaf:base, CropGenomeDefinitionSO:genome:cave-mushroom:base, CropGenomeDefinitionSO:genome:dreamleaf:base, CropGenomeDefinitionSO:genome:ember-root:base, CropGenomeDefinitionSO:genome:moonflower:base, CropGenomeDefinitionSO:genome:night-grape:base, CropGenomeDefinitionSO:genome:shade-fiber:base, CropGenomeDefinitionSO:genome:twilight-grain:base, CropGenomeDefinitionSO:genome:ember-cotton:base, CropGenomeDefinitionSO:genome:ember-cotton:bulk, CropGenomeDefinitionSO:genome:ember-cotton:climate, CropGenomeDefinitionSO:genome:frost-flax:base 외 19개",정적 콘텐츠 역참조는 확인되지 않음; 런타임 직접 조회와 설계상 공백은 별도 검증 필요,description-and-relations; niche=type-contract; cost=type-contract,Assets/Resources/SO/V20/Ecology/Cultivars/genome_ember-root_cold.asset,cccc67f5e26dc1e4ca718620d6e3d421,1,crop:ember-root,동토불뿌리,낮은 토온에서도 뿌리를 키우지만 비옥도를 많이 먹는다.,genome:ember-root:cold,9004,"[{""alleleA"":2,""alleleB"":2,""locus"":0},{""alleleA"":0,""alleleB"":0,""locus"":1},{""alleleA"":0,""alleleB"":0,""locus"":2},{""alleleA"":1,""alleleB"":1,""locus"":3},{""alleleA"":0,""alleleB"":0,""locus"":4},{""alleleA"":0,""alleleB"":0,""locus"":5}]",6,genome_ember-root_cold,"[""cost:fertility-consumption""]",1
production-facilities,CropGenomeDefinitionSO,CropGenomeDefinitionSO|genome:ember-root:heavy,genome:ember-root:heavy,genome_ember-root_heavy,큰 뿌리를 맺지만 비옥도 소비와 성장 시간이 늘어난다.,작성 자산 정의,,작성 목적은 '큰 뿌리를 맺지만 비옥도 소비와 성장 시간이 늘어난다'이다.,description-and-relations,근거 확인,,active-authored,Assets/Resources/SO/Content/GameDomainContentCatalog.asset; Assets/Resources/SO/GameContentCatalog.asset,catalog-registered-static-consumer,Assets/Scripts/Models/Economy/Content/CropDefinitionSO.cs; Assets/Scripts/Services/Economy/CropEcologyRuntime.cs; Assets/Scripts/Services/Economy/CropHarvestReachableMaximumWitnessAuthority.cs,Assets/Scripts/Services/Economy/CropEcologyRuntime.cs; Assets/Scripts/Services/Economy/CropHarvestReachableMaximumWitnessAuthority.cs,0,,작성 목적은 '큰 뿌리를 맺지만 비옥도 소비와 성장 시간이 늘어난다'이다.,생산·시설 영역의 CropGenomeDefinitionSO 규칙을 분리해 재사용한다.,작성 자산에서 직접 비용·위험 수치를 확인할 수 없음,CropGenomeDefinitionSO,"비교 후보(대체 가능성 미검증): CropGenomeDefinitionSO:genome:bloodleaf:base, CropGenomeDefinitionSO:genome:cave-mushroom:base, CropGenomeDefinitionSO:genome:dreamleaf:base, CropGenomeDefinitionSO:genome:ember-root:base, CropGenomeDefinitionSO:genome:moonflower:base, CropGenomeDefinitionSO:genome:night-grape:base, CropGenomeDefinitionSO:genome:shade-fiber:base, CropGenomeDefinitionSO:genome:twilight-grain:base, CropGenomeDefinitionSO:genome:ember-cotton:base, CropGenomeDefinitionSO:genome:ember-cotton:bulk, CropGenomeDefinitionSO:genome:ember-cotton:climate, CropGenomeDefinitionSO:genome:frost-flax:base 외 19개",정적 콘텐츠 역참조는 확인되지 않음; 런타임 직접 조회와 설계상 공백은 별도 검증 필요,description-and-relations; niche=type-contract; cost=type-contract,Assets/Resources/SO/V20/Ecology/Cultivars/genome_ember-root_heavy.asset,bff513bed8b3155468add8c6e24fc2f8,1,crop:ember-root,중량불뿌리,큰 뿌리를 맺지만 비옥도 소비와 성장 시간이 늘어난다.,genome:ember-root:heavy,9009,"[{""alleleA"":0,""alleleB"":0,""locus"":0},{""alleleA"":0,""alleleB"":0,""locus"":1},{""alleleA"":-1,""alleleB"":-1,""locus"":2},{""alleleA"":2,""alleleB"":2,""locus"":3},{""alleleA"":0,""alleleB"":0,""locus"":4},{""alleleA"":0,""alleleB"":0,""locus"":5}]",6,genome_ember-root_heavy,"[""cost:fertility-consumption"",""cost:growth-time""]",2
production-facilities,CropGenomeDefinitionSO,CropGenomeDefinitionSO|genome:frost-flax:base,genome:frost-flax:base,genome_frost-flax_base,여섯 기존 좌위만 사용하는 V22 기본 섬유 품종.,작성 자산 정의,,작성 목적은 '여섯 기존 좌위만 사용하는 V22 기본 섬유 품종'이다. 다른 콘텐츠 1개가 이 정의를 참조한다.,description-and-relations,근거 확인,,active-authored,Assets/Resources/SO/Content/GameDomainContentCatalog.asset; Assets/Resources/SO/GameContentCatalog.asset,catalog-registered-static-consumer,Assets/Scripts/Models/Economy/Content/CropDefinitionSO.cs; Assets/Scripts/Services/Economy/CropEcologyRuntime.cs; Assets/Scripts/Services/Economy/CropHarvestReachableMaximumWitnessAuthority.cs,Assets/Scripts/Services/Economy/CropEcologyRuntime.cs; Assets/Scripts/Services/Economy/CropHarvestReachableMaximumWitnessAuthority.cs,1,CropDefinitionSO,작성 목적은 '여섯 기존 좌위만 사용하는 V22 기본 섬유 품종'이다. 다른 콘텐츠 1개가 이 정의를 참조한다.,생산·시설 영역의 CropGenomeDefinitionSO 규칙을 분리해 재사용한다.,작성 자산에서 직접 비용·위험 수치를 확인할 수 없음,CropGenomeDefinitionSO,"비교 후보(대체 가능성 미검증): CropGenomeDefinitionSO:genome:bloodleaf:base, CropGenomeDefinitionSO:genome:cave-mushroom:base, CropGenomeDefinitionSO:genome:dreamleaf:base, CropGenomeDefinitionSO:genome:ember-root:base, CropGenomeDefinitionSO:genome:moonflower:base, CropGenomeDefinitionSO:genome:night-grape:base, CropGenomeDefinitionSO:genome:shade-fiber:base, CropGenomeDefinitionSO:genome:twilight-grain:base, CropGenomeDefinitionSO:genome:ember-cotton:base, CropGenomeDefinitionSO:genome:ember-cotton:bulk, CropGenomeDefinitionSO:genome:ember-cotton:climate, CropGenomeDefinitionSO:genome:frost-flax:bulk 외 19개",직접 참조 1건에 영향: CropDefinitionSO:crop:frost-flax,description-and-relations; niche=type-contract; cost=type-contract,Assets/Resources/SO/Economy/CropGenomes/V22Textiles/genome_frost-flax_base.asset,300ddb9757b626b49993922bbafa12bc,1,crop:frost-flax,서리 아마 기본종,여섯 기존 좌위만 사용하는 V22 기본 섬유 품종.,genome:frost-flax:base,9401,"[{""alleleA"":0,""alleleB"":0,""locus"":0},{""alleleA"":0,""alleleB"":0,""locus"":1},{""alleleA"":0,""alleleB"":0,""locus"":2},{""alleleA"":0,""alleleB"":0,""locus"":3},{""alleleA"":0,""alleleB"":0,""locus"":4},{""alleleA"":0,""alleleB"":0,""locus"":5}]",6,genome_frost-flax_base,[],0
production-facilities,CropGenomeDefinitionSO,CropGenomeDefinitionSO|genome:frost-flax:bulk,genome:frost-flax:bulk,genome_frost-flax_bulk,성장·수확 좌위의 품질 비용을 지불하고 보통급 섬유를 대량 생산한다.,작성 자산 정의,,작성 목적은 '성장·수확 좌위의 품질 비용을 지불하고 보통급 섬유를 대량 생산한다'이다.,description-and-relations,근거 확인,,active-authored,Assets/Resources/SO/Content/GameDomainContentCatalog.asset; Assets/Resources/SO/GameContentCatalog.asset,catalog-registered-static-consumer,Assets/Scripts/Models/Economy/Content/CropDefinitionSO.cs; Assets/Scripts/Services/Economy/CropEcologyRuntime.cs; Assets/Scripts/Services/Economy/CropHarvestReachableMaximumWitnessAuthority.cs,Assets/Scripts/Services/Economy/CropEcologyRuntime.cs; Assets/Scripts/Services/Economy/CropHarvestReachableMaximumWitnessAuthority.cs,0,,작성 목적은 '성장·수확 좌위의 품질 비용을 지불하고 보통급 섬유를 대량 생산한다'이다.,생산·시설 영역의 CropGenomeDefinitionSO 규칙을 분리해 재사용한다.,작성 자산에서 직접 비용·위험 수치를 확인할 수 없음,CropGenomeDefinitionSO,"비교 후보(대체 가능성 미검증): CropGenomeDefinitionSO:genome:bloodleaf:base, CropGenomeDefinitionSO:genome:cave-mushroom:base, CropGenomeDefinitionSO:genome:dreamleaf:base, CropGenomeDefinitionSO:genome:ember-root:base, CropGenomeDefinitionSO:genome:moonflower:base, CropGenomeDefinitionSO:genome:night-grape:base, CropGenomeDefinitionSO:genome:shade-fiber:base, CropGenomeDefinitionSO:genome:twilight-grain:base, CropGenomeDefinitionSO:genome:ember-cotton:base, CropGenomeDefinitionSO:genome:ember-cotton:bulk, CropGenomeDefinitionSO:genome:ember-cotton:climate, CropGenomeDefinitionSO:genome:frost-flax:base 외 19개",정적 콘텐츠 역참조는 확인되지 않음; 런타임 직접 조회와 설계상 공백은 별도 검증 필요,description-and-relations; niche=type-contract; cost=type-contract,Assets/Resources/SO/Economy/CropGenomes/V22Textiles/genome_frost-flax_bulk.asset,9538bf78ae0082f49a5516e5a67e3877,1,crop:frost-flax,서리 아마 대량생산종,성장·수확 좌위의 품질 비용을 지불하고 보통급 섬유를 대량 생산한다.,genome:frost-flax:bulk,9403,"[{""alleleA"":-1,""alleleB"":-1,""locus"":0},{""alleleA"":-1,""alleleB"":-1,""locus"":1},{""alleleA"":2,""alleleB"":2,""locus"":2},{""alleleA"":2,""alleleB"":2,""locus"":3},{""alleleA"":-1,""alleleB"":-1,""locus"":4},{""alleleA"":1,""alleleB"":1,""locus"":5}]",6,genome_frost-flax_bulk,"[""tradeoff:quality"",""role:bulk-fiber""]",2
production-facilities,CropGenomeDefinitionSO,CropGenomeDefinitionSO|genome:frost-flax:climate,genome:frost-flax:climate,genome_frost-flax_climate,수확량 고점 대신 온도와 병 저항을 높인 고급 섬유용 품종.,작성 자산 정의,,작성 목적은 '수확량 고점 대신 온도와 병 저항을 높인 고급 섬유용 품종'이다.,description-and-relations,근거 확인,,active-authored,Assets/Resources/SO/Content/GameDomainContentCatalog.asset; Assets/Resources/SO/GameContentCatalog.asset,catalog-registered-static-consumer,Assets/Scripts/Models/Economy/Content/CropDefinitionSO.cs; Assets/Scripts/Services/Economy/CropEcologyRuntime.cs; Assets/Scripts/Services/Economy/CropHarvestReachableMaximumWitnessAuthority.cs,Assets/Scripts/Services/Economy/CropEcologyRuntime.cs; Assets/Scripts/Services/Economy/CropHarvestReachableMaximumWitnessAuthority.cs,0,,작성 목적은 '수확량 고점 대신 온도와 병 저항을 높인 고급 섬유용 품종'이다.,생산·시설 영역의 CropGenomeDefinitionSO 규칙을 분리해 재사용한다.,작성 자산에서 직접 비용·위험 수치를 확인할 수 없음,CropGenomeDefinitionSO,"비교 후보(대체 가능성 미검증): CropGenomeDefinitionSO:genome:bloodleaf:base, CropGenomeDefinitionSO:genome:cave-mushroom:base, CropGenomeDefinitionSO:genome:dreamleaf:base, CropGenomeDefinitionSO:genome:ember-root:base, CropGenomeDefinitionSO:genome:moonflower:base, CropGenomeDefinitionSO:genome:night-grape:base, CropGenomeDefinitionSO:genome:shade-fiber:base, CropGenomeDefinitionSO:genome:twilight-grain:base, CropGenomeDefinitionSO:genome:ember-cotton:base, CropGenomeDefinitionSO:genome:ember-cotton:bulk, CropGenomeDefinitionSO:genome:ember-cotton:climate, CropGenomeDefinitionSO:genome:frost-flax:base 외 19개",정적 콘텐츠 역참조는 확인되지 않음; 런타임 직접 조회와 설계상 공백은 별도 검증 필요,description-and-relations; niche=type-contract; cost=type-contract,Assets/Resources/SO/Economy/CropGenomes/V22Textiles/genome_frost-flax_climate.asset,e79a0041b6da2ca4ab7e35799c934b70,1,crop:frost-flax,서리 아마 기후내성종,수확량 고점 대신 온도와 병 저항을 높인 고급 섬유용 품종.,genome:frost-flax:climate,9402,"[{""alleleA"":2,""alleleB"":2,""locus"":0},{""alleleA"":0,""alleleB"":0,""locus"":1},{""alleleA"":-1,""alleleB"":-1,""locus"":2},{""alleleA"":-1,""alleleB"":-1,""locus"":3},{""alleleA"":2,""alleleB"":2,""locus"":4},{""alleleA"":0,""alleleB"":0,""locus"":5}]",6,genome_frost-flax_climate,"[""tradeoff:yield"",""role:fine-fiber""]",2
production-facilities,CropGenomeDefinitionSO,CropGenomeDefinitionSO|genome:mire-reed:base,genome:mire-reed:base,genome_mire-reed_base,여섯 기존 좌위만 사용하는 V22 기본 섬유 품종.,작성 자산 정의,,작성 목적은 '여섯 기존 좌위만 사용하는 V22 기본 섬유 품종'이다. 다른 콘텐츠 1개가 이 정의를 참조한다.,description-and-relations,근거 확인,,active-authored,Assets/Resources/SO/Content/GameDomainContentCatalog.asset; Assets/Resources/SO/GameContentCatalog.asset,catalog-registered-static-consumer,Assets/Scripts/Models/Economy/Content/CropDefinitionSO.cs; Assets/Scripts/Services/Economy/CropEcologyRuntime.cs; Assets/Scripts/Services/Economy/CropHarvestReachableMaximumWitnessAuthority.cs,Assets/Scripts/Services/Economy/CropEcologyRuntime.cs; Assets/Scripts/Services/Economy/CropHarvestReachableMaximumWitnessAuthority.cs,1,CropDefinitionSO,작성 목적은 '여섯 기존 좌위만 사용하는 V22 기본 섬유 품종'이다. 다른 콘텐츠 1개가 이 정의를 참조한다.,생산·시설 영역의 CropGenomeDefinitionSO 규칙을 분리해 재사용한다.,작성 자산에서 직접 비용·위험 수치를 확인할 수 없음,CropGenomeDefinitionSO,"비교 후보(대체 가능성 미검증): CropGenomeDefinitionSO:genome:bloodleaf:base, CropGenomeDefinitionSO:genome:cave-mushroom:base, CropGenomeDefinitionSO:genome:dreamleaf:base, CropGenomeDefinitionSO:genome:ember-root:base, CropGenomeDefinitionSO:genome:moonflower:base, CropGenomeDefinitionSO:genome:night-grape:base, CropGenomeDefinitionSO:genome:shade-fiber:base, CropGenomeDefinitionSO:genome:twilight-grain:base, CropGenomeDefinitionSO:genome:ember-cotton:base, CropGenomeDefinitionSO:genome:ember-cotton:bulk, CropGenomeDefinitionSO:genome:ember-cotton:climate, CropGenomeDefinitionSO:genome:frost-flax:base 외 19개",직접 참조 1건에 영향: CropDefinitionSO:crop:mire-reed,description-and-relations; niche=type-contract; cost=type-contract,Assets/Resources/SO/Economy/CropGenomes/V22Textiles/genome_mire-reed_base.asset,5c549495d011f674383363d4eef832e5,1,crop:mire-reed,습지 갈대 기본종,여섯 기존 좌위만 사용하는 V22 기본 섬유 품종.,genome:mire-reed:base,9407,"[{""alleleA"":0,""alleleB"":0,""locus"":0},{""alleleA"":0,""alleleB"":0,""locus"":1},{""alleleA"":0,""alleleB"":0,""locus"":2},{""alleleA"":0,""alleleB"":0,""locus"":3},{""alleleA"":0,""alleleB"":0,""locus"":4},{""alleleA"":0,""alleleB"":0,""locus"":5}]",6,genome_mire-reed_base,[],0
production-facilities,CropGenomeDefinitionSO,CropGenomeDefinitionSO|genome:mire-reed:bulk,genome:mire-reed:bulk,genome_mire-reed_bulk,성장·수확 좌위의 품질 비용을 지불하고 보통급 섬유를 대량 생산한다.,작성 자산 정의,,작성 목적은 '성장·수확 좌위의 품질 비용을 지불하고 보통급 섬유를 대량 생산한다'이다.,description-and-relations,근거 확인,,active-authored,Assets/Resources/SO/Content/GameDomainContentCatalog.asset; Assets/Resources/SO/GameContentCatalog.asset,catalog-registered-static-consumer,Assets/Scripts/Models/Economy/Content/CropDefinitionSO.cs; Assets/Scripts/Services/Economy/CropEcologyRuntime.cs; Assets/Scripts/Services/Economy/CropHarvestReachableMaximumWitnessAuthority.cs,Assets/Scripts/Services/Economy/CropEcologyRuntime.cs; Assets/Scripts/Services/Economy/CropHarvestReachableMaximumWitnessAuthority.cs,0,,작성 목적은 '성장·수확 좌위의 품질 비용을 지불하고 보통급 섬유를 대량 생산한다'이다.,생산·시설 영역의 CropGenomeDefinitionSO 규칙을 분리해 재사용한다.,작성 자산에서 직접 비용·위험 수치를 확인할 수 없음,CropGenomeDefinitionSO,"비교 후보(대체 가능성 미검증): CropGenomeDefinitionSO:genome:bloodleaf:base, CropGenomeDefinitionSO:genome:cave-mushroom:base, CropGenomeDefinitionSO:genome:dreamleaf:base, CropGenomeDefinitionSO:genome:ember-root:base, CropGenomeDefinitionSO:genome:moonflower:base, CropGenomeDefinitionSO:genome:night-grape:base, CropGenomeDefinitionSO:genome:shade-fiber:base, CropGenomeDefinitionSO:genome:twilight-grain:base, CropGenomeDefinitionSO:genome:ember-cotton:base, CropGenomeDefinitionSO:genome:ember-cotton:bulk, CropGenomeDefinitionSO:genome:ember-cotton:climate, CropGenomeDefinitionSO:genome:frost-flax:base 외 19개",정적 콘텐츠 역참조는 확인되지 않음; 런타임 직접 조회와 설계상 공백은 별도 검증 필요,description-and-relations; niche=type-contract; cost=type-contract,Assets/Resources/SO/Economy/CropGenomes/V22Textiles/genome_mire-reed_bulk.asset,1d4573acea3630c4eb8e41feabfe743d,1,crop:mire-reed,습지 갈대 대량생산종,성장·수확 좌위의 품질 비용을 지불하고 보통급 섬유를 대량 생산한다.,genome:mire-reed:bulk,9409,"[{""alleleA"":-1,""alleleB"":-1,""locus"":0},{""alleleA"":-1,""alleleB"":-1,""locus"":1},{""alleleA"":2,""alleleB"":2,""locus"":2},{""alleleA"":2,""alleleB"":2,""locus"":3},{""alleleA"":-1,""alleleB"":-1,""locus"":4},{""alleleA"":1,""alleleB"":1,""locus"":5}]",6,genome_mire-reed_bulk,"[""tradeoff:quality"",""role:bulk-fiber""]",2
production-facilities,CropGenomeDefinitionSO,CropGenomeDefinitionSO|genome:mire-reed:climate,genome:mire-reed:climate,genome_mire-reed_climate,수확량 고점 대신 온도와 병 저항을 높인 고급 섬유용 품종.,작성 자산 정의,,작성 목적은 '수확량 고점 대신 온도와 병 저항을 높인 고급 섬유용 품종'이다.,description-and-relations,근거 확인,,active-authored,Assets/Resources/SO/Content/GameDomainContentCatalog.asset; Assets/Resources/SO/GameContentCatalog.asset,catalog-registered-static-consumer,Assets/Scripts/Models/Economy/Content/CropDefinitionSO.cs; Assets/Scripts/Services/Economy/CropEcologyRuntime.cs; Assets/Scripts/Services/Economy/CropHarvestReachableMaximumWitnessAuthority.cs,Assets/Scripts/Services/Economy/CropEcologyRuntime.cs; Assets/Scripts/Services/Economy/CropHarvestReachableMaximumWitnessAuthority.cs,0,,작성 목적은 '수확량 고점 대신 온도와 병 저항을 높인 고급 섬유용 품종'이다.,생산·시설 영역의 CropGenomeDefinitionSO 규칙을 분리해 재사용한다.,작성 자산에서 직접 비용·위험 수치를 확인할 수 없음,CropGenomeDefinitionSO,"비교 후보(대체 가능성 미검증): CropGenomeDefinitionSO:genome:bloodleaf:base, CropGenomeDefinitionSO:genome:cave-mushroom:base, CropGenomeDefinitionSO:genome:dreamleaf:base, CropGenomeDefinitionSO:genome:ember-root:base, CropGenomeDefinitionSO:genome:moonflower:base, CropGenomeDefinitionSO:genome:night-grape:base, CropGenomeDefinitionSO:genome:shade-fiber:base, CropGenomeDefinitionSO:genome:twilight-grain:base, CropGenomeDefinitionSO:genome:ember-cotton:base, CropGenomeDefinitionSO:genome:ember-cotton:bulk, CropGenomeDefinitionSO:genome:ember-cotton:climate, CropGenomeDefinitionSO:genome:frost-flax:base 외 19개",정적 콘텐츠 역참조는 확인되지 않음; 런타임 직접 조회와 설계상 공백은 별도 검증 필요,description-and-relations; niche=type-contract; cost=type-contract,Assets/Resources/SO/Economy/CropGenomes/V22Textiles/genome_mire-reed_climate.asset,b0988d01e1a39aa448340fe6cbea489c,1,crop:mire-reed,습지 갈대 기후내성종,수확량 고점 대신 온도와 병 저항을 높인 고급 섬유용 품종.,genome:mire-reed:climate,9408,"[{""alleleA"":2,""alleleB"":2,""locus"":0},{""alleleA"":0,""alleleB"":0,""locus"":1},{""alleleA"":-1,""alleleB"":-1,""locus"":2},{""alleleA"":-1,""alleleB"":-1,""locus"":3},{""alleleA"":2,""alleleB"":2,""locus"":4},{""alleleA"":0,""alleleB"":0,""locus"":5}]",6,genome_mire-reed_climate,"[""tradeoff:yield"",""role:fine-fiber""]",2
production-facilities,CropGenomeDefinitionSO,CropGenomeDefinitionSO|genome:moonflower:base,genome:moonflower:base,Genome_moonflower,기본 환경에 적응한 표준 품종.,작성 자산 정의,,작성 목적은 '기본 환경에 적응한 표준 품종'이다. 다른 콘텐츠 1개가 이 정의를 참조한다.,description-and-relations,근거 확인,,active-authored,Assets/Resources/SO/Content/GameDomainContentCatalog.asset; Assets/Resources/SO/GameContentCatalog.asset,catalog-registered-static-consumer,Assets/Scripts/Models/Economy/Content/CropDefinitionSO.cs; Assets/Scripts/Services/Economy/CropEcologyRuntime.cs; Assets/Scripts/Services/Economy/CropHarvestReachableMaximumWitnessAuthority.cs,Assets/Scripts/Services/Economy/CropEcologyRuntime.cs; Assets/Scripts/Services/Economy/CropHarvestReachableMaximumWitnessAuthority.cs,1,CropDefinitionSO,작성 목적은 '기본 환경에 적응한 표준 품종'이다. 다른 콘텐츠 1개가 이 정의를 참조한다.,생산·시설 영역의 CropGenomeDefinitionSO 규칙을 분리해 재사용한다.,작성 자산에서 직접 비용·위험 수치를 확인할 수 없음,CropGenomeDefinitionSO,"비교 후보(대체 가능성 미검증): CropGenomeDefinitionSO:genome:bloodleaf:base, CropGenomeDefinitionSO:genome:cave-mushroom:base, CropGenomeDefinitionSO:genome:dreamleaf:base, CropGenomeDefinitionSO:genome:ember-root:base, CropGenomeDefinitionSO:genome:night-grape:base, CropGenomeDefinitionSO:genome:shade-fiber:base, CropGenomeDefinitionSO:genome:twilight-grain:base, CropGenomeDefinitionSO:genome:ember-cotton:base, CropGenomeDefinitionSO:genome:ember-cotton:bulk, CropGenomeDefinitionSO:genome:ember-cotton:climate, CropGenomeDefinitionSO:genome:frost-flax:base, CropGenomeDefinitionSO:genome:frost-flax:bulk 외 19개",직접 참조 1건에 영향: CropDefinitionSO:crop:moonflower,description-and-relations; niche=type-contract; cost=type-contract,Assets/Resources/SO/Economy/CropGenomes/Genome_moonflower.asset,3f044f32083f2f444b64d91a811ec515,1,crop:moonflower,moonflower 기본종,기본 환경에 적응한 표준 품종.,genome:moonflower:base,93006,"[{""alleleA"":0,""alleleB"":0,""locus"":0},{""alleleA"":0,""alleleB"":0,""locus"":1},{""alleleA"":0,""alleleB"":0,""locus"":2},{""alleleA"":0,""alleleB"":0,""locus"":3},{""alleleA"":0,""alleleB"":0,""locus"":4},{""alleleA"":0,""alleleB"":0,""locus"":5}]",6,Genome_moonflower,[],0
production-facilities,CropGenomeDefinitionSO,CropGenomeDefinitionSO|genome:moonflower:heat,genome:moonflower:heat,genome_moonflower_heat,마나 조명과 고온에서 꽃가루 손실이 적다.,작성 자산 정의,,작성 목적은 '마나 조명과 고온에서 꽃가루 손실이 적다'이다.,description-and-relations,근거 확인,,active-authored,Assets/Resources/SO/Content/GameDomainContentCatalog.asset; Assets/Resources/SO/GameContentCatalog.asset,catalog-registered-static-consumer,Assets/Scripts/Models/Economy/Content/CropDefinitionSO.cs; Assets/Scripts/Services/Economy/CropEcologyRuntime.cs; Assets/Scripts/Services/Economy/CropHarvestReachableMaximumWitnessAuthority.cs,Assets/Scripts/Services/Economy/CropEcologyRuntime.cs; Assets/Scripts/Services/Economy/CropHarvestReachableMaximumWitnessAuthority.cs,0,,작성 목적은 '마나 조명과 고온에서 꽃가루 손실이 적다'이다.,생산·시설 영역의 CropGenomeDefinitionSO 규칙을 분리해 재사용한다.,작성 자산에서 직접 비용·위험 수치를 확인할 수 없음,CropGenomeDefinitionSO,"비교 후보(대체 가능성 미검증): CropGenomeDefinitionSO:genome:bloodleaf:base, CropGenomeDefinitionSO:genome:cave-mushroom:base, CropGenomeDefinitionSO:genome:dreamleaf:base, CropGenomeDefinitionSO:genome:ember-root:base, CropGenomeDefinitionSO:genome:moonflower:base, CropGenomeDefinitionSO:genome:night-grape:base, CropGenomeDefinitionSO:genome:shade-fiber:base, CropGenomeDefinitionSO:genome:twilight-grain:base, CropGenomeDefinitionSO:genome:ember-cotton:base, CropGenomeDefinitionSO:genome:ember-cotton:bulk, CropGenomeDefinitionSO:genome:ember-cotton:climate, CropGenomeDefinitionSO:genome:frost-flax:base 외 19개",정적 콘텐츠 역참조는 확인되지 않음; 런타임 직접 조회와 설계상 공백은 별도 검증 필요,description-and-relations; niche=type-contract; cost=type-contract,Assets/Resources/SO/V20/Ecology/Cultivars/genome_moonflower_heat.asset,e25de931577d60c4fa8438b0ec8ddbda,1,crop:moonflower,열달꽃,마나 조명과 고온에서 꽃가루 손실이 적다.,genome:moonflower:heat,9003,"[{""alleleA"":0,""alleleB"":0,""locus"":0},{""alleleA"":2,""alleleB"":2,""locus"":1},{""alleleA"":0,""alleleB"":0,""locus"":2},{""alleleA"":1,""alleleB"":1,""locus"":3},{""alleleA"":-1,""alleleB"":-1,""locus"":4},{""alleleA"":0,""alleleB"":0,""locus"":5}]",6,genome_moonflower_heat,"[""cost:disease-resistance""]",1
