"stable_id","display_name","stock_category","source_features","source_kind","source_unit_weight_kg","source_unit_price","source_declared_function","portfolio_commitment","same_era_alternative_candidates","physical_handling_receipt","depletion_or_overstock_pressure","recovery_or_conversion","status"
"apparel:skirt","치마","General (일반)","[{""rid"":7737212042857939418},{""rid"":1000},{""rid"":1001}]","Raw","0.42","19","생산식 1개가 공급하는 물자다. 게임 내 역할은 외부 거래와 가격 형성, 생산망의 입력·출력, 연구에 따른 사용 시점 제한에 연결된다.","원료를 가공·건설·교역·비축 중 한 흐름에 투입해 다른 하류 생산선을 늦춘다","비교 후보(대체 가능성 미검증): ResourceItemDefinitionSO:container:medical-vial, ResourceItemDefinitionSO:craft:bone-charm, ResourceItemDefinitionSO:craft:gold-ornament, ResourceItemDefinitionSO:craft:soap, ResourceItemDefinitionSO:craft:stone-ornament, ResourceItemDefinitionSO:equipment:cold-work-suit, ResourceItemDefinitionSO:equipment:rune-cold-suit, ResourceItemDefinitionSO:equipment:slime-warming-pad, ResourceItemDefinitionSO:husbandry:bedding, ResourceItemDefinitionSO:material:alchemical-solvent, ResourceItemDefinitionSO:material:alcohol, ResourceItemDefinitionSO:material:blacksteel-ingot 외 215개","생성 또는 거래·재고 입고·운반·보관·장착 또는 소비와 하류 주문 기록","과잉 채취·저장·운반·가공 대기와 하류 소비처 부재가 압력이 된다","실제 비교 후보·교역·재활용·수리·배급 조정 중 원본 기능에 맞는 경로로 재고 압력을 줄인다","설계 확정; 질량·가격·스택·부패·효과 수치는 source authority와 밸런스 기준서에서 별도 검증 OPEN"
"apparel:sky-chorus-shawl","하늘 합창 숄","General (일반)","[{""rid"":7737212042831201247},{""rid"":1000},{""rid"":1001}]","Raw","0.22","19","생산식 1개가 공급하는 물자다. 게임 내 역할은 외부 거래와 가격 형성, 생산망의 입력·출력, 연구에 따른 사용 시점 제한에 연결된다.","원료를 가공·건설·교역·비축 중 한 흐름에 투입해 다른 하류 생산선을 늦춘다","비교 후보(대체 가능성 미검증): ResourceItemDefinitionSO:container:medical-vial, ResourceItemDefinitionSO:craft:bone-charm, ResourceItemDefinitionSO:craft:gold-ornament, ResourceItemDefinitionSO:craft:soap, ResourceItemDefinitionSO:craft:stone-ornament, ResourceItemDefinitionSO:equipment:cold-work-suit, ResourceItemDefinitionSO:equipment:rune-cold-suit, ResourceItemDefinitionSO:equipment:slime-warming-pad, ResourceItemDefinitionSO:husbandry:bedding, ResourceItemDefinitionSO:material:alchemical-solvent, ResourceItemDefinitionSO:material:alcohol, ResourceItemDefinitionSO:material:blacksteel-ingot 외 215개","생성 또는 거래·재고 입고·운반·보관·장착 또는 소비와 하류 주문 기록","과잉 채취·저장·운반·가공 대기와 하류 소비처 부재가 압력이 된다","실제 비교 후보·교역·재활용·수리·배급 조정 중 원본 기능에 맞는 경로로 재고 압력을 줄인다","설계 확정; 질량·가격·스택·부패·효과 수치는 source authority와 밸런스 기준서에서 별도 검증 OPEN"
"apparel:sleep-bottom","잠옷 하의","General (일반)","[{""rid"":7737212042831201129},{""rid"":1000},{""rid"":1001}]","Raw","0.32","19","생산식 1개가 공급하는 물자다. 게임 내 역할은 외부 거래와 가격 형성, 생산망의 입력·출력, 연구에 따른 사용 시점 제한에 연결된다.","원료를 가공·건설·교역·비축 중 한 흐름에 투입해 다른 하류 생산선을 늦춘다","비교 후보(대체 가능성 미검증): ResourceItemDefinitionSO:container:medical-vial, ResourceItemDefinitionSO:craft:bone-charm, ResourceItemDefinitionSO:craft:gold-ornament, ResourceItemDefinitionSO:craft:soap, ResourceItemDefinitionSO:craft:stone-ornament, ResourceItemDefinitionSO:equipment:cold-work-suit, ResourceItemDefinitionSO:equipment:rune-cold-suit, ResourceItemDefinitionSO:equipment:slime-warming-pad, ResourceItemDefinitionSO:husbandry:bedding, ResourceItemDefinitionSO:material:alchemical-solvent, ResourceItemDefinitionSO:material:alcohol, ResourceItemDefinitionSO:material:blacksteel-ingot 외 215개","생성 또는 거래·재고 입고·운반·보관·장착 또는 소비와 하류 주문 기록","과잉 채취·저장·운반·가공 대기와 하류 소비처 부재가 압력이 된다","실제 비교 후보·교역·재활용·수리·배급 조정 중 원본 기능에 맞는 경로로 재고 압력을 줄인다","설계 확정; 질량·가격·스택·부패·효과 수치는 source authority와 밸런스 기준서에서 별도 검증 OPEN"
"apparel:sleep-top","잠옷 상의","General (일반)","[{""rid"":7737212042831201122},{""rid"":1000},{""rid"":1001}]","Raw","0.35","19","생산식 1개가 공급하는 물자다. 게임 내 역할은 외부 거래와 가격 형성, 생산망의 입력·출력, 연구에 따른 사용 시점 제한에 연결된다.","원료를 가공·건설·교역·비축 중 한 흐름에 투입해 다른 하류 생산선을 늦춘다","비교 후보(대체 가능성 미검증): ResourceItemDefinitionSO:container:medical-vial, ResourceItemDefinitionSO:craft:bone-charm, ResourceItemDefinitionSO:craft:gold-ornament, ResourceItemDefinitionSO:craft:soap, ResourceItemDefinitionSO:craft:stone-ornament, ResourceItemDefinitionSO:equipment:cold-work-suit, ResourceItemDefinitionSO:equipment:rune-cold-suit, ResourceItemDefinitionSO:equipment:slime-warming-pad, ResourceItemDefinitionSO:husbandry:bedding, ResourceItemDefinitionSO:material:alchemical-solvent, ResourceItemDefinitionSO:material:alcohol, ResourceItemDefinitionSO:material:blacksteel-ingot 외 215개","생성 또는 거래·재고 입고·운반·보관·장착 또는 소비와 하류 주문 기록","과잉 채취·저장·운반·가공 대기와 하류 소비처 부재가 압력이 된다","실제 비교 후보·교역·재활용·수리·배급 조정 중 원본 기능에 맞는 경로로 재고 압력을 줄인다","설계 확정; 질량·가격·스택·부패·효과 수치는 source authority와 밸런스 기준서에서 별도 검증 OPEN"
"apparel:smith-apron","대장장이 앞치마","General (일반)","[{""rid"":7737212042857938990},{""rid"":1000},{""rid"":1001}]","Raw","0.9","25","생산식 1개가 공급하는 물자다. 게임 내 역할은 외부 거래와 가격 형성, 생산망의 입력·출력, 연구에 따른 사용 시점 제한에 연결된다.","원료를 가공·건설·교역·비축 중 한 흐름에 투입해 다른 하류 생산선을 늦춘다","비교 후보(대체 가능성 미검증): ResourceItemDefinitionSO:container:medical-vial, ResourceItemDefinitionSO:craft:bone-charm, ResourceItemDefinitionSO:craft:gold-ornament, ResourceItemDefinitionSO:craft:soap, ResourceItemDefinitionSO:craft:stone-ornament, ResourceItemDefinitionSO:equipment:cold-work-suit, ResourceItemDefinitionSO:equipment:rune-cold-suit, ResourceItemDefinitionSO:equipment:slime-warming-pad, ResourceItemDefinitionSO:husbandry:bedding, ResourceItemDefinitionSO:material:alchemical-solvent, ResourceItemDefinitionSO:material:alcohol, ResourceItemDefinitionSO:material:blacksteel-ingot 외 215개","생성 또는 거래·재고 입고·운반·보관·장착 또는 소비와 하류 주문 기록","과잉 채취·저장·운반·가공 대기와 하류 소비처 부재가 압력이 된다","실제 비교 후보·교역·재활용·수리·배급 조정 중 원본 기능에 맞는 경로로 재고 압력을 줄인다","설계 확정; 질량·가격·스택·부패·효과 수치는 source authority와 밸런스 기준서에서 별도 검증 OPEN"
"apparel:smoke-protection-hood","연기 방호 두건","General (일반)","[{""rid"":7737212042857939741},{""rid"":1000},{""rid"":1001}]","Raw","0.38","25","생산식 1개가 공급하는 물자다. 게임 내 역할은 외부 거래와 가격 형성, 생산망의 입력·출력, 연구에 따른 사용 시점 제한에 연결된다.","원료를 가공·건설·교역·비축 중 한 흐름에 투입해 다른 하류 생산선을 늦춘다","비교 후보(대체 가능성 미검증): ResourceItemDefinitionSO:container:medical-vial, ResourceItemDefinitionSO:craft:bone-charm, ResourceItemDefinitionSO:craft:gold-ornament, ResourceItemDefinitionSO:craft:soap, ResourceItemDefinitionSO:craft:stone-ornament, ResourceItemDefinitionSO:equipment:cold-work-suit, ResourceItemDefinitionSO:equipment:rune-cold-suit, ResourceItemDefinitionSO:equipment:slime-warming-pad, ResourceItemDefinitionSO:husbandry:bedding, ResourceItemDefinitionSO:material:alchemical-solvent, ResourceItemDefinitionSO:material:alcohol, ResourceItemDefinitionSO:material:blacksteel-ingot 외 215개","생성 또는 거래·재고 입고·운반·보관·장착 또는 소비와 하류 주문 기록","과잉 채취·저장·운반·가공 대기와 하류 소비처 부재가 압력이 된다","실제 비교 후보·교역·재활용·수리·배급 조정 중 원본 기능에 맞는 경로로 재고 압력을 줄인다","설계 확정; 질량·가격·스택·부패·효과 수치는 source authority와 밸런스 기준서에서 별도 검증 OPEN"
"apparel:socks","양말","General (일반)","[{""rid"":7737212042831200858},{""rid"":1000},{""rid"":1001}]","Raw","0.12","19","생산식 1개가 공급하는 물자다. 게임 내 역할은 외부 거래와 가격 형성, 생산망의 입력·출력, 연구에 따른 사용 시점 제한에 연결된다.","원료를 가공·건설·교역·비축 중 한 흐름에 투입해 다른 하류 생산선을 늦춘다","비교 후보(대체 가능성 미검증): ResourceItemDefinitionSO:container:medical-vial, ResourceItemDefinitionSO:craft:bone-charm, ResourceItemDefinitionSO:craft:gold-ornament, ResourceItemDefinitionSO:craft:soap, ResourceItemDefinitionSO:craft:stone-ornament, ResourceItemDefinitionSO:equipment:cold-work-suit, ResourceItemDefinitionSO:equipment:rune-cold-suit, ResourceItemDefinitionSO:equipment:slime-warming-pad, ResourceItemDefinitionSO:husbandry:bedding, ResourceItemDefinitionSO:material:alchemical-solvent, ResourceItemDefinitionSO:material:alcohol, ResourceItemDefinitionSO:material:blacksteel-ingot 외 215개","생성 또는 거래·재고 입고·운반·보관·장착 또는 소비와 하류 주문 기록","과잉 채취·저장·운반·가공 대기와 하류 소비처 부재가 압력이 된다","실제 비교 후보·교역·재활용·수리·배급 조정 중 원본 기능에 맞는 경로로 재고 압력을 줄인다","설계 확정; 질량·가격·스택·부패·효과 수치는 source authority와 밸런스 기준서에서 별도 검증 OPEN"
"apparel:spore-garden-cloak","포자 정원 망토","General (일반)","[{""rid"":7737212042857938967},{""rid"":1000},{""rid"":1001}]","Raw","0.78","25","생산식 1개가 공급하는 물자다. 게임 내 역할은 외부 거래와 가격 형성, 생산망의 입력·출력, 연구에 따른 사용 시점 제한에 연결된다.","원료를 가공·건설·교역·비축 중 한 흐름에 투입해 다른 하류 생산선을 늦춘다","비교 후보(대체 가능성 미검증): ResourceItemDefinitionSO:container:medical-vial, ResourceItemDefinitionSO:craft:bone-charm, ResourceItemDefinitionSO:craft:gold-ornament, ResourceItemDefinitionSO:craft:soap, ResourceItemDefinitionSO:craft:stone-ornament, ResourceItemDefinitionSO:equipment:cold-work-suit, ResourceItemDefinitionSO:equipment:rune-cold-suit, ResourceItemDefinitionSO:equipment:slime-warming-pad, ResourceItemDefinitionSO:husbandry:bedding, ResourceItemDefinitionSO:material:alchemical-solvent, ResourceItemDefinitionSO:material:alcohol, ResourceItemDefinitionSO:material:blacksteel-ingot 외 215개","생성 또는 거래·재고 입고·운반·보관·장착 또는 소비와 하류 주문 기록","과잉 채취·저장·운반·가공 대기와 하류 소비처 부재가 압력이 된다","실제 비교 후보·교역·재활용·수리·배급 조정 중 원본 기능에 맞는 경로로 재고 압력을 줄인다","설계 확정; 질량·가격·스택·부패·효과 수치는 source authority와 밸런스 기준서에서 별도 검증 OPEN"
"apparel:spore-protection-hood","포자 방호 두건","General (일반)","[{""rid"":7737212042857939966},{""rid"":1000},{""rid"":1001}]","Raw","0.35","25","생산식 1개가 공급하는 물자다. 게임 내 역할은 외부 거래와 가격 형성, 생산망의 입력·출력, 연구에 따른 사용 시점 제한에 연결된다.","원료를 가공·건설·교역·비축 중 한 흐름에 투입해 다른 하류 생산선을 늦춘다","비교 후보(대체 가능성 미검증): ResourceItemDefinitionSO:container:medical-vial, ResourceItemDefinitionSO:craft:bone-charm, ResourceItemDefinitionSO:craft:gold-ornament, ResourceItemDefinitionSO:craft:soap, ResourceItemDefinitionSO:craft:stone-ornament, ResourceItemDefinitionSO:equipment:cold-work-suit, ResourceItemDefinitionSO:equipment:rune-cold-suit, ResourceItemDefinitionSO:equipment:slime-warming-pad, ResourceItemDefinitionSO:husbandry:bedding, ResourceItemDefinitionSO:material:alchemical-solvent, ResourceItemDefinitionSO:material:alcohol, ResourceItemDefinitionSO:material:blacksteel-ingot 외 215개","생성 또는 거래·재고 입고·운반·보관·장착 또는 소비와 하류 주문 기록","과잉 채취·저장·운반·가공 대기와 하류 소비처 부재가 압력이 된다","실제 비교 후보·교역·재활용·수리·배급 조정 중 원본 기능에 맞는 경로로 재고 압력을 줄인다","설계 확정; 질량·가격·스택·부패·효과 수치는 source authority와 밸런스 기준서에서 별도 검증 OPEN"
"apparel:sterile-gown","무균 가운","General (일반)","[{""rid"":7737212042857939746},{""rid"":1000},{""rid"":1001}]","Raw","0.52","19","생산식 1개가 공급하는 물자다. 게임 내 역할은 외부 거래와 가격 형성, 생산망의 입력·출력, 연구에 따른 사용 시점 제한에 연결된다.","원료를 가공·건설·교역·비축 중 한 흐름에 투입해 다른 하류 생산선을 늦춘다","비교 후보(대체 가능성 미검증): ResourceItemDefinitionSO:container:medical-vial, ResourceItemDefinitionSO:craft:bone-charm, ResourceItemDefinitionSO:craft:gold-ornament, ResourceItemDefinitionSO:craft:soap, ResourceItemDefinitionSO:craft:stone-ornament, ResourceItemDefinitionSO:equipment:cold-work-suit, ResourceItemDefinitionSO:equipment:rune-cold-suit, ResourceItemDefinitionSO:equipment:slime-warming-pad, ResourceItemDefinitionSO:husbandry:bedding, ResourceItemDefinitionSO:material:alchemical-solvent, ResourceItemDefinitionSO:material:alcohol, ResourceItemDefinitionSO:material:blacksteel-ingot 외 215개","생성 또는 거래·재고 입고·운반·보관·장착 또는 소비와 하류 주문 기록","과잉 채취·저장·운반·가공 대기와 하류 소비처 부재가 압력이 된다","실제 비교 후보·교역·재활용·수리·배급 조정 중 원본 기능에 맞는 경로로 재고 압력을 줄인다","설계 확정; 질량·가격·스택·부패·효과 수치는 source authority와 밸런스 기준서에서 별도 검증 OPEN"
"apparel:surgical-apron","외과 앞치마","General (일반)","[{""rid"":7737212042857939340},{""rid"":1000},{""rid"":1001}]","Raw","0.62","25","생산식 1개가 공급하는 물자다. 게임 내 역할은 외부 거래와 가격 형성, 생산망의 입력·출력, 연구에 따른 사용 시점 제한에 연결된다.","원료를 가공·건설·교역·비축 중 한 흐름에 투입해 다른 하류 생산선을 늦춘다","비교 후보(대체 가능성 미검증): ResourceItemDefinitionSO:container:medical-vial, ResourceItemDefinitionSO:craft:bone-charm, ResourceItemDefinitionSO:craft:gold-ornament, ResourceItemDefinitionSO:craft:soap, ResourceItemDefinitionSO:craft:stone-ornament, ResourceItemDefinitionSO:equipment:cold-work-suit, ResourceItemDefinitionSO:equipment:rune-cold-suit, ResourceItemDefinitionSO:equipment:slime-warming-pad, ResourceItemDefinitionSO:husbandry:bedding, ResourceItemDefinitionSO:material:alchemical-solvent, ResourceItemDefinitionSO:material:alcohol, ResourceItemDefinitionSO:material:blacksteel-ingot 외 215개","생성 또는 거래·재고 입고·운반·보관·장착 또는 소비와 하류 주문 기록","과잉 채취·저장·운반·가공 대기와 하류 소비처 부재가 압력이 된다","실제 비교 후보·교역·재활용·수리·배급 조정 중 원본 기능에 맞는 경로로 재고 압력을 줄인다","설계 확정; 질량·가격·스택·부패·효과 수치는 source authority와 밸런스 기준서에서 별도 검증 OPEN"
"apparel:tail-guard","꼬리 보호대","General (일반)","[{""rid"":7737212042831200871},{""rid"":1000},{""rid"":1001}]","Raw","0.35","19","생산식 1개가 공급하는 물자다. 게임 내 역할은 외부 거래와 가격 형성, 생산망의 입력·출력, 연구에 따른 사용 시점 제한에 연결된다.","원료를 가공·건설·교역·비축 중 한 흐름에 투입해 다른 하류 생산선을 늦춘다","비교 후보(대체 가능성 미검증): ResourceItemDefinitionSO:container:medical-vial, ResourceItemDefinitionSO:craft:bone-charm, ResourceItemDefinitionSO:craft:gold-ornament, ResourceItemDefinitionSO:craft:soap, ResourceItemDefinitionSO:craft:stone-ornament, ResourceItemDefinitionSO:equipment:cold-work-suit, ResourceItemDefinitionSO:equipment:rune-cold-suit, ResourceItemDefinitionSO:equipment:slime-warming-pad, ResourceItemDefinitionSO:husbandry:bedding, ResourceItemDefinitionSO:material:alchemical-solvent, ResourceItemDefinitionSO:material:alcohol, ResourceItemDefinitionSO:material:blacksteel-ingot 외 215개","생성 또는 거래·재고 입고·운반·보관·장착 또는 소비와 하류 주문 기록","과잉 채취·저장·운반·가공 대기와 하류 소비처 부재가 압력이 된다","실제 비교 후보·교역·재활용·수리·배급 조정 중 원본 기능에 맞는 경로로 재고 압력을 줄인다","설계 확정; 질량·가격·스택·부패·효과 수치는 source authority와 밸런스 기준서에서 별도 검증 OPEN"
"apparel:tail-ribbon","꼬리 리본","General (일반)","[{""rid"":7737212042857939747},{""rid"":1000},{""rid"":1001}]","Raw","0.08","19","생산식 1개가 공급하는 물자다. 게임 내 역할은 외부 거래와 가격 형성, 생산망의 입력·출력, 연구에 따른 사용 시점 제한에 연결된다.","원료를 가공·건설·교역·비축 중 한 흐름에 투입해 다른 하류 생산선을 늦춘다","비교 후보(대체 가능성 미검증): ResourceItemDefinitionSO:container:medical-vial, ResourceItemDefinitionSO:craft:bone-charm, ResourceItemDefinitionSO:craft:gold-ornament, ResourceItemDefinitionSO:craft:soap, ResourceItemDefinitionSO:craft:stone-ornament, ResourceItemDefinitionSO:equipment:cold-work-suit, ResourceItemDefinitionSO:equipment:rune-cold-suit, ResourceItemDefinitionSO:equipment:slime-warming-pad, ResourceItemDefinitionSO:husbandry:bedding, ResourceItemDefinitionSO:material:alchemical-solvent, ResourceItemDefinitionSO:material:alcohol, ResourceItemDefinitionSO:material:blacksteel-ingot 외 215개","생성 또는 거래·재고 입고·운반·보관·장착 또는 소비와 하류 주문 기록","과잉 채취·저장·운반·가공 대기와 하류 소비처 부재가 압력이 된다","실제 비교 후보·교역·재활용·수리·배급 조정 중 원본 기능에 맞는 경로로 재고 압력을 줄인다","설계 확정; 질량·가격·스택·부패·효과 수치는 source authority와 밸런스 기준서에서 별도 검증 OPEN"
"apparel:trousers","바지","General (일반)","[{""rid"":7737212042857939125},{""rid"":1000},{""rid"":1001}]","Raw","0.5","19","생산식 1개가 공급하는 물자다. 게임 내 역할은 외부 거래와 가격 형성, 생산망의 입력·출력, 연구에 따른 사용 시점 제한에 연결된다.","원료를 가공·건설·교역·비축 중 한 흐름에 투입해 다른 하류 생산선을 늦춘다","비교 후보(대체 가능성 미검증): ResourceItemDefinitionSO:container:medical-vial, ResourceItemDefinitionSO:craft:bone-charm, ResourceItemDefinitionSO:craft:gold-ornament, ResourceItemDefinitionSO:craft:soap, ResourceItemDefinitionSO:craft:stone-ornament, ResourceItemDefinitionSO:equipment:cold-work-suit, ResourceItemDefinitionSO:equipment:rune-cold-suit, ResourceItemDefinitionSO:equipment:slime-warming-pad, ResourceItemDefinitionSO:husbandry:bedding, ResourceItemDefinitionSO:material:alchemical-solvent, ResourceItemDefinitionSO:material:alcohol, ResourceItemDefinitionSO:material:blacksteel-ingot 외 215개","생성 또는 거래·재고 입고·운반·보관·장착 또는 소비와 하류 주문 기록","과잉 채취·저장·운반·가공 대기와 하류 소비처 부재가 압력이 된다","실제 비교 후보·교역·재활용·수리·배급 조정 중 원본 기능에 맞는 경로로 재고 압력을 줄인다","설계 확정; 질량·가격·스택·부패·효과 수치는 source authority와 밸런스 기준서에서 별도 검증 OPEN"
"apparel:tunic","튜닉","General (일반)","[{""rid"":7737212042857939102},{""rid"":1000},{""rid"":1001}]","Raw","0.45","19","생산식 1개가 공급하는 물자다. 게임 내 역할은 외부 거래와 가격 형성, 생산망의 입력·출력, 연구에 따른 사용 시점 제한에 연결된다.","원료를 가공·건설·교역·비축 중 한 흐름에 투입해 다른 하류 생산선을 늦춘다","비교 후보(대체 가능성 미검증): ResourceItemDefinitionSO:container:medical-vial, ResourceItemDefinitionSO:craft:bone-charm, ResourceItemDefinitionSO:craft:gold-ornament, ResourceItemDefinitionSO:craft:soap, ResourceItemDefinitionSO:craft:stone-ornament, ResourceItemDefinitionSO:equipment:cold-work-suit, ResourceItemDefinitionSO:equipment:rune-cold-suit, ResourceItemDefinitionSO:equipment:slime-warming-pad, ResourceItemDefinitionSO:husbandry:bedding, ResourceItemDefinitionSO:material:alchemical-solvent, ResourceItemDefinitionSO:material:alcohol, ResourceItemDefinitionSO:material:blacksteel-ingot 외 215개","생성 또는 거래·재고 입고·운반·보관·장착 또는 소비와 하류 주문 기록","과잉 채취·저장·운반·가공 대기와 하류 소비처 부재가 압력이 된다","실제 비교 후보·교역·재활용·수리·배급 조정 중 원본 기능에 맞는 경로로 재고 압력을 줄인다","설계 확정; 질량·가격·스택·부패·효과 수치는 source authority와 밸런스 기준서에서 별도 검증 OPEN"
"apparel:undershirt","속셔츠","General (일반)","[{""rid"":7737212042831200896},{""rid"":1000},{""rid"":1001}]","Raw","0.2","19","생산식 1개가 공급하는 물자다. 게임 내 역할은 외부 거래와 가격 형성, 생산망의 입력·출력, 연구에 따른 사용 시점 제한에 연결된다.","원료를 가공·건설·교역·비축 중 한 흐름에 투입해 다른 하류 생산선을 늦춘다","비교 후보(대체 가능성 미검증): ResourceItemDefinitionSO:container:medical-vial, ResourceItemDefinitionSO:craft:bone-charm, ResourceItemDefinitionSO:craft:gold-ornament, ResourceItemDefinitionSO:craft:soap, ResourceItemDefinitionSO:craft:stone-ornament, ResourceItemDefinitionSO:equipment:cold-work-suit, ResourceItemDefinitionSO:equipment:rune-cold-suit, ResourceItemDefinitionSO:equipment:slime-warming-pad, ResourceItemDefinitionSO:husbandry:bedding, ResourceItemDefinitionSO:material:alchemical-solvent, ResourceItemDefinitionSO:material:alcohol, ResourceItemDefinitionSO:material:blacksteel-ingot 외 215개","생성 또는 거래·재고 입고·운반·보관·장착 또는 소비와 하류 주문 기록","과잉 채취·저장·운반·가공 대기와 하류 소비처 부재가 압력이 된다","실제 비교 후보·교역·재활용·수리·배급 조정 중 원본 기능에 맞는 경로로 재고 압력을 줄인다","설계 확정; 질량·가격·스택·부패·효과 수치는 source authority와 밸런스 기준서에서 별도 검증 OPEN"
"apparel:vest","조끼","General (일반)","[{""rid"":7737212042857939960},{""rid"":1000},{""rid"":1001}]","Raw","0.4","19","생산식 1개가 공급하는 물자다. 게임 내 역할은 외부 거래와 가격 형성, 생산망의 입력·출력, 연구에 따른 사용 시점 제한에 연결된다.","원료를 가공·건설·교역·비축 중 한 흐름에 투입해 다른 하류 생산선을 늦춘다","비교 후보(대체 가능성 미검증): ResourceItemDefinitionSO:container:medical-vial, ResourceItemDefinitionSO:craft:bone-charm, ResourceItemDefinitionSO:craft:gold-ornament, ResourceItemDefinitionSO:craft:soap, ResourceItemDefinitionSO:craft:stone-ornament, ResourceItemDefinitionSO:equipment:cold-work-suit, ResourceItemDefinitionSO:equipment:rune-cold-suit, ResourceItemDefinitionSO:equipment:slime-warming-pad, ResourceItemDefinitionSO:husbandry:bedding, ResourceItemDefinitionSO:material:alchemical-solvent, ResourceItemDefinitionSO:material:alcohol, ResourceItemDefinitionSO:material:blacksteel-ingot 외 215개","생성 또는 거래·재고 입고·운반·보관·장착 또는 소비와 하류 주문 기록","과잉 채취·저장·운반·가공 대기와 하류 소비처 부재가 압력이 된다","실제 비교 후보·교역·재활용·수리·배급 조정 중 원본 기능에 맞는 경로로 재고 압력을 줄인다","설계 확정; 질량·가격·스택·부패·효과 수치는 source authority와 밸런스 기준서에서 별도 검증 OPEN"
"apparel:waterproof-work-suit","방수 작업복","General (일반)","[{""rid"":7737212042831201239},{""rid"":1000},{""rid"":1001}]","Raw","1.38","25","생산식 1개가 공급하는 물자다. 게임 내 역할은 외부 거래와 가격 형성, 생산망의 입력·출력, 연구에 따른 사용 시점 제한에 연결된다.","원료를 가공·건설·교역·비축 중 한 흐름에 투입해 다른 하류 생산선을 늦춘다","비교 후보(대체 가능성 미검증): ResourceItemDefinitionSO:container:medical-vial, ResourceItemDefinitionSO:craft:bone-charm, ResourceItemDefinitionSO:craft:gold-ornament, ResourceItemDefinitionSO:craft:soap, ResourceItemDefinitionSO:craft:stone-ornament, ResourceItemDefinitionSO:equipment:cold-work-suit, ResourceItemDefinitionSO:equipment:rune-cold-suit, ResourceItemDefinitionSO:equipment:slime-warming-pad, ResourceItemDefinitionSO:husbandry:bedding, ResourceItemDefinitionSO:material:alchemical-solvent, ResourceItemDefinitionSO:material:alcohol, ResourceItemDefinitionSO:material:blacksteel-ingot 외 215개","생성 또는 거래·재고 입고·운반·보관·장착 또는 소비와 하류 주문 기록","과잉 채취·저장·운반·가공 대기와 하류 소비처 부재가 압력이 된다","실제 비교 후보·교역·재활용·수리·배급 조정 중 원본 기능에 맞는 경로로 재고 압력을 줄인다","설계 확정; 질량·가격·스택·부패·효과 수치는 source authority와 밸런스 기준서에서 별도 검증 OPEN"
"apparel:weapon-vigil-cloak","무기 철야 망토","General (일반)","[{""rid"":7737212042831201258},{""rid"":1000},{""rid"":1001}]","Raw","0.8","25","생산식 1개가 공급하는 물자다. 게임 내 역할은 외부 거래와 가격 형성, 생산망의 입력·출력, 연구에 따른 사용 시점 제한에 연결된다.","원료를 가공·건설·교역·비축 중 한 흐름에 투입해 다른 하류 생산선을 늦춘다","비교 후보(대체 가능성 미검증): ResourceItemDefinitionSO:container:medical-vial, ResourceItemDefinitionSO:craft:bone-charm, ResourceItemDefinitionSO:craft:gold-ornament, ResourceItemDefinitionSO:craft:soap, ResourceItemDefinitionSO:craft:stone-ornament, ResourceItemDefinitionSO:equipment:cold-work-suit, ResourceItemDefinitionSO:equipment:rune-cold-suit, ResourceItemDefinitionSO:equipment:slime-warming-pad, ResourceItemDefinitionSO:husbandry:bedding, ResourceItemDefinitionSO:material:alchemical-solvent, ResourceItemDefinitionSO:material:alcohol, ResourceItemDefinitionSO:material:blacksteel-ingot 외 215개","생성 또는 거래·재고 입고·운반·보관·장착 또는 소비와 하류 주문 기록","과잉 채취·저장·운반·가공 대기와 하류 소비처 부재가 압력이 된다","실제 비교 후보·교역·재활용·수리·배급 조정 중 원본 기능에 맞는 경로로 재고 압력을 줄인다","설계 확정; 질량·가격·스택·부패·효과 수치는 source authority와 밸런스 기준서에서 별도 검증 OPEN"
"apparel:wing-cloak","날개 망토","General (일반)","[{""rid"":7737212042857939761},{""rid"":1000},{""rid"":1001}]","Raw","0.6","19","생산식 1개가 공급하는 물자다. 게임 내 역할은 외부 거래와 가격 형성, 생산망의 입력·출력, 연구에 따른 사용 시점 제한에 연결된다.","원료를 가공·건설·교역·비축 중 한 흐름에 투입해 다른 하류 생산선을 늦춘다","비교 후보(대체 가능성 미검증): ResourceItemDefinitionSO:container:medical-vial, ResourceItemDefinitionSO:craft:bone-charm, ResourceItemDefinitionSO:craft:gold-ornament, ResourceItemDefinitionSO:craft:soap, ResourceItemDefinitionSO:craft:stone-ornament, ResourceItemDefinitionSO:equipment:cold-work-suit, ResourceItemDefinitionSO:equipment:rune-cold-suit, ResourceItemDefinitionSO:equipment:slime-warming-pad, ResourceItemDefinitionSO:husbandry:bedding, ResourceItemDefinitionSO:material:alchemical-solvent, ResourceItemDefinitionSO:material:alcohol, ResourceItemDefinitionSO:material:blacksteel-ingot 외 215개","생성 또는 거래·재고 입고·운반·보관·장착 또는 소비와 하류 주문 기록","과잉 채취·저장·운반·가공 대기와 하류 소비처 부재가 압력이 된다","실제 비교 후보·교역·재활용·수리·배급 조정 중 원본 기능에 맞는 경로로 재고 압력을 줄인다","설계 확정; 질량·가격·스택·부패·효과 수치는 source authority와 밸런스 기준서에서 별도 검증 OPEN"
